Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     4899        1069        3830        6814        5059        7549        4882        8397        1915        1069        1                   11713/3830          
A     5436        46          5390        5975        8766        4020        207         473         539         46          1                   11411/5390          
A     7130        1784        5346        9803        1513        1851        207         2959        2673        1784        1                   16933/5346          
A     8378        538         7840        9946        5393        8178        1090        4066        1568        538         1                   4581/1960           
A     4520        1492        3028        7548        202         9807        1090        1685        3028        1492        1                   3017/757            
A     870         168         702         1104        3794        8307        774         7981        234         168         1                   329/117             
A     7046        215         6831        7667        3609        4396        4845        7476        621         215         1                   14713/6831          
A     7442        197         7245        9857        8832        7640        9013        1721        2415        197         1                   17299/7245          
A     4302        592         3710        5044        3306        98          4584        6066        742         592         1                   4673/1855           
A     6203        315         5888        9147        3296        8358        4231        2259        2944        315         1                   7675/2944           
A     3366        458         2908        4820        9474        7794        7167        1576        1454        458         1                   4093/1454           
A     3102        21          3081        4129        1260        2321        3412        2824        1027        21          1                   7231/3081           
A     4965        1424        3541        8506        3974        8991        9181        7364        3541        1424        1                   13471/3541          
A     4642        1717        2925        7567        4121        6503        7617        3043        2925        1717        1                   12209/2925          
A     7175        1631        5544        9947        5299        2622        4843        8440        2772        1631        1                   1223/396            
A     4495        1844        2651        7146        919         8836        8811        7583        2651        1844        1                   11641/2651          
A     7475        375         7100        8185        1179        1368        9756        8471        710         375         1                   783/355             
A     7706        1450        6256        9270        8402        8146        4924        4489        1564        1450        1                   1061/391            
A     7607        1265        6342        9721        4271        5414        3274        278         2114        1265        1                   2888/1057           
A     4885        493         4392        6349        5654        9092        8064        6965        1464        493         1                   5617/2196           
A     9162        46          9116        9334        6234        9022        8064        4320        172         46          1                   4624/2279           
A     7103        23          7080        7221        9715        90          6505        3520        118         23          1                   3581/1770           
A     6793        31          6762        6954        8941        4423        3124        2108        161         31          1                   13747/6762          
A     6692        650         6042        9713        7862        38          6922        923         3021        650         1                   16405/6042          
A     5437        377         5060        6449        761         8430        8853        3301        1012        377         1                   5943/2530           
A     8347        241         8106        8926        8780        1252        6066        1041        579         241         1                   17273/8106          
A     3816        696         3120        4856        5736        5033        8341        2544        1040        696         1                   542/195             
A     5284        2204        3080        8364        311         8071        7409        7923        3080        2204        1                   1706/385            
A     2548        10          2538        3817        9896        227         2397        421         1269        10          1                   6365/2538           
A     1851        121         1730        3581        972         7643        821         9034        1730        121         1                   2716/865            
A     6772        1105        5667        8661        8921        3241        6967        6164        1889        1105        1                   15433/5667          
A     4645        391         4254        6063        9840        4975        7444        9650        1418        391         1                   5354/2127           
A     2476        130         2346        3649        5969        1632        3703        3904        1173        130         1                   6125/2346           
A     5893        517         5376        7237        2240        2802        1534        2799        1344        517         1                   6565/2688           
A     7628        124         7504        7762        8885        8357        7662        6577        134         124         1                   7695/3752           
A     1178        500         678         1856        6376        463         6189        2595        678         500         1                   1517/339            
A     5106        915         4191        6503        4749        6369        6189        2015        1397        915         1                   11609/4191          
A     5646        142         5504        5818        5630        3393        7612        5743        172         142         1                   1433/688            
A     2825        981         1844        4669        8506        986         4006        2312        1844        981         1                   3747/922            
A     2161        51          2110        2583        9227        1734        7718        7987        422         51          1                   2372/1055           
A     7385        853         6532        9018        6848        1809        1985        380         1633        853         1                   16403/6532          
A     5622        2739        2883        8505        1836        5721        512         5555        2883        2739        1                   4709/961            
A     4222        122         4100        6272        2048        626         3797        1061        2050        122         1                   5247/2050           
A     5165        165         5000        5365        9408        5803        3797        8362        200         165         1                   1053/500            
A     5941        13          5928        6682        6031        6253        9935        6004        741         13          1                   971/456             
A     4553        617         3936        6521        1090        2356        2668        4472        1968        617         1                   5537/1968           
A     1527        321         1206        2130        837         7969        6821        1215        603         321         1                   1219/402            
A     4218        695         3523        7741        726         1562        6821        4957        3523        695         1                   11959/3523          
A     4251        12          4239        8490        1361        5528        4878        3896        4239        12          1                   4247/1413           
A     4743        1353        3390        8133        4570        8248        3882        9795        3390        1353        1                   2146/565            
A     5285        933         4352        6373        9043        2528        9601        808         1088        933         1                   5829/2176           
A     4363        1346        3017        7380        1829        5557        9750        7461        3017        1346        1                   11743/3017          
A     7697        1057        6640        9025        3016        2465        5565        5159        1328        1057        1                   8361/3320           
A     5955        1109        4846        8378        9875        1859        5565        1613        2423        1109        1                   14333/4846          
A     6212        1502        4710        8567        3547        3602        3371        6188        2355        1502        1                   14779/4710          
A     4798        908         3890        8688        1262        307         2724        1138        3890        908         1                   6743/1945           
A     5099        424         4675        9774        3842        4916        7330        768         4675        424         1                   14873/4675          
A     3204        708         2496        4452        9709        8559        7330        1388        1248        708         1                   319/104             
A     4936        722         4214        9150        7798        9370        6355        64          4214        722         1                   7043/2107           
A     3660        282         3378        4786        3346        7502        7670        2258        1126        282         1                   4223/1689           
A     4559        245         4314        5278        1176        1547        7670        5399        719         245         1                   3279/1438           
A     7482        754         6728        9164        5743        4802        6620        6451        1682        754         1                   287/116             
A     8117        1429        6688        9789        8718        1253        5336        7915        1672        1429        1                   8953/3344           
A     7765        973         6792        9463        9916        8218        5336        5453        1698        973         1                   4307/1698           
A     4562        1464        3098        7660        715         1335        5052        6735        3098        1464        1                   6111/1549           
A     5162        1583        3579        8741        7624        3208        4458        4768        3579        1583        1                   13903/3579          
A     4585        1162        3423        8008        7724        5782        8532        5474        3423        1162        1                   1799/489            
A     6882        1856        5026        9395        4831        9742        1613        7700        2513        1856        1                   16277/5026          
A     5370        1416        3954        9324        3677        9731        4525        6224        3954        1416        1                   2449/659            
A     9236        20          9216        9268        1679        706         8725        4286        32          20          1                   257/128             
A     4980        215         4765        9745        2533        7787        160         7858        4765        215         1                   2945/953            
A     1987        104         1883        3870        9088        8772        160         4887        1883        104         1                   5857/1883           
A     3709        82          3627        4918        808         9455        160         3380        1209        82          1                   8627/3627           
A     1292        392         900         2192        1639        6271        5412        7851        900         392         1                   871/225             
A     4717        77          4640        7037        4586        9849        2873        8174        2320        77          1                   5877/2320           
A     5379        1464        3915        9294        6182        8640        2873        2783        3915        1464        1                   4891/1305           
A     8405        37          8368        8928        242         3826        5334        5725        523         37          1                   17333/8368          
A     3858        836         3022        5369        1651        6988        4324        4166        1511        836         1                   9227/3022           
A     6125        2526        3599        9724        6839        3247        3400        3039        3599        2526        1                   15849/3599          
A     2711        383         2328        3293        5657        6102        3400        2102        582         383         1                   1501/582            
A     6433        34          6399        6514        9927        5319        2314        5481        81          34          1                   12947/6399          
A     3501        1360        2141        5642        1244        5629        9652        2597        2141        1360        1                   9143/2141           
A     7165        240         6925        8550        9282        9227        2677        4001        1385        240         1                   3143/1385           
A     5087        1617        3470        8557        568         8666        33          2828        3470        1617        1                   6822/1735           
A     4306        78          4228        4910        5716        2592        4487        4572        604         78          1                   2304/1057           
A     3422        176         3246        6668        6689        3148        4487        4950        3246        176         1                   5045/1623           
A     4004        679         3325        7329        1327        4114        7653        2742        3325        679         1                   1619/475            
A     3575        7           3568        5359        8716        3087        4202        3402        1784        7           1                   4467/1784           
A     3036        244         2792        4432        2307        4184        2718        4908        1396        244         1                   1867/698            
A     7203        1283        5920        8683        4519        7706        8382        7561        1480        1283        1                   7943/2960           
A     3881        149         3732        5125        6058        6702        3037        5895        1244        149         1                   1501/622            
A     2331        134         2197        2500        3961        753         5486        6794        169         134         1                   4831/2197           
A     2743        424         2319        5062        1482        2438        5895        8407        2319        424         1                   7805/2319           
A     1001        179         822         1823        3980        5888        8215        2612        822         179         1                   1412/411            
A     4580        1337        3243        7823        9508        3023        2193        3884        3243        1337        1                   12403/3243          
A     4908        9           4899        5121        4190        7059        2193        6406        213         9           1                   3343/1633           
A     3209        241         2968        3951        6289        2511        4046        7986        742         241         1                   895/371             
A     4283        427         3856        8139        3210        105         76          5586        3856        427         1                   6211/1928           
A     7685        1109        6576        9877        4391        9084        76          6340        2192        1109        1                   2927/1096           
A     3424        250         3174        4482        9098        1440        8199        8166        1058        250         1                   3953/1587           
A     3934        90          3844        4895        8006        1197        6425        5540        961         90          1                   8829/3844           
A     1103        119         984         1226        6016        4099        6425        1284        123         119         1                   2329/984            
A     3747        536         3211        6958        9338        7278        2004        6385        3211        536         1                   10705/3211          
A     4053        615         3438        5772        6836        3885        2633        2139        1719        615         1                   3275/1146           
A     3093        78          3015        3294        3509        8454        7124        8152        201         78          1                   2129/1005           
A     4309        563         3746        8055        3740        2867        8272        6532        3746        563         1                   6182/1873           
A     3304        1053        2251        5555        2219        4045        3642        9415        2251        1053        1                   8859/2251           
A     4914        516         4398        5647        6569        101         645         2452        733         516         1                   10561/4398          
A     1219        381         838         2057        393         8552        4133        3653        838         381         1                   1638/419            
A     2452        1161        1291        3743        8436        8643        2056        3059        1291        1161        1                   6195/1291           
A     3265        169         3096        4813        4980        7168        4640        7071        1548        169         1                   4039/1548           
A     4009        1327        2682        6691        8232        7424        5680        522         2682        1327        1                   5350/1341           
A     4957        115         4842        9799        4594        1024        3828        3096        4842        115         1                   7378/2421           
A     682         148         534         1216        475         3192        3197        5372        534         148         1                   949/267             
A     2662        300         2362        3843        1851        99          2199        8901        1181        300         1                   6505/2362           
A     5980        614         5366        8663        9217        5158        7896        7202        2683        614         1                   14643/5366          
A     5336        2300        3036        8372        5451        8791        180         1977        3036        2300        1                   149/33              
A     3144        848         2296        5440        1613        5750        5273        8225        2296        848         1                   1073/287            
A     6454        910         5544        7378        3835        3799        9556        5575        924         910         1                   247/99              
A     2422        172         2250        2797        8612        1881        2807        9680        375         172         1                   5219/2250           
A     3294        219         3075        4319        3005        2698        2807        5433        1025        219         1                   7613/3075           
A     8777        671         8106        9935        9297        6010        6564        1680        1158        671         1                   9356/4053           
A     3654        801         2853        4605        6701        6923        8284        8035        951         801         1                   2753/951            
A     2116        92          2024        3128        7758        9934        4795        7914        1012        92          1                   57/22               
A     4882        22          4860        4909        3498        9333        9377        2194        27          22          1                   9791/4860           
A     4439        887         3552        6215        6054        7026        5896        7440        1776        887         1                   5327/1776           
A     3429        1701        1728        5157        3297        9370        7062        64          1728        1701        1                   159/32              
A     7619        549         7070        8326        8876        641         1822        1717        707         549         1                   3189/1414           
A     8122        1150        6972        9284        7437        83          3802        4530        1162        1150        1                   2901/1162           
A     7960        806         7154        8982        6557        1944        1547        4349        1022        806         1                   8471/3577           
A     2311        305         2006        4317        5991        9813        9507        3166        2006        305         1                   3314/1003           
A     6058        750         5308        8712        6281        3475        7817        9161        2654        750         1                   7385/2654           
A     4919        149         4770        5873        751         7785        7004        4632        954         149         1                   5396/2385           
A     925         292         633         1558        5870        2048        2987        2367        633         292         1                   2483/633            
A     972         125         847         1819        6826        5305        4167        4233        847         125         1                   2791/847            
A     2748        335         2413        5161        4003        6348        2044        5804        2413        335         1                   7909/2413           
A     3720        330         3390        5415        7996        7628        3867        7312        1695        330         1                   609/226             
A     4117        454         3663        5338        7074        1297        302         9674        1221        454         1                   9455/3663           
A     3315        667         2648        4639        1318        2189        3339        1823        1324        667         1                   3977/1324           
A     8753        558         8195        9498        9294        5895        1716        8500        745         558         1                   18251/8195          
A     6456        2966        3490        9946        4200        5133        9649        1192        3490        2966        1                   8201/1745           
A     6558        1230        5328        7890        2651        7560        5429        7659        1332        1230        1                   301/111             
A     3489        57          3432        3593        2368        5629        3615        2597        104         57          1                   3541/1716           
A     3741        147         3594        4939        2296        293         731         152         1198        147         1                   4340/1797           
A     6629        503         6126        7650        7121        9446        731         1124        1021        503         1                   14279/6126          
A     3427        629         2798        6225        3672        1329        1496        7983        2798        629         1                   4826/1399           
A     2022        382         1640        2842        9806        9516        8626        9717        820         382         1                   608/205             
A     5822        68          5754        6233        5288        3441        9133        8527        411         68          1                   12055/5754          
A     5371        1827        3544        8915        3712        9376        9133        6152        3544        1827        1                   7143/1772           
A     6430        105         6325        6545        1959        9487        2943        9906        115         105         1                   519/253             
A     4293        468         3825        5568        8121        2729        4295        6738        1275        468         1                   3287/1275           
A     316         72          244         438         1900        4648        5216        2539        122         72          1                   377/122             
A     7917        441         7476        9163        4787        8982        5216        9280        1246        441         1                   610/267             
A     1961        143         1818        3779        6624        1907        489         3369        1818        143         1                   2870/909            
A     5606        359         5247        6083        8564        2681        1974        8141        477         359         1                   11689/5247          
A     5594        1086        4508        7848        2737        32          1134        2961        2254        1086        1                   6721/2254           
A     5734        2333        3401        9135        5991        2507        2820        8891        3401        2333        1                   14869/3401          
A     4585        76          4509        9094        3789        9659        1460        826         4509        76          1                   13679/4509          
A     4706        186         4520        4932        1103        9854        513         5440        226         186         1                   4819/2260           
A     2758        490         2268        3892        330         4059        6182        5136        1134        490         1                   475/162             
A     5773        2756        3017        8790        6514        2933        8780        4759        3017        2756        1                   14563/3017          
A     5164        1681        3483        8647        6586        5006        4802        5238        3483        1681        1                   13811/3483          
A     4026        156         3870        4413        3092        9443        4802        3288        387         156         1                   2813/1290           
A     2221        125         2096        2352        2851        5916        1445        8705        131         125         1                   4573/2096           
A     5195        2           5193        5772        9719        459         1724        7636        577         2           1                   10967/5193          
A     4755        99          4656        6307        4740        3658        9860        9721        1552        99          1                   5531/2328           
A     4145        2061        2084        6229        4583        6654        339         8506        2084        2061        1                   5187/1042           
A     4454        1587        2867        7321        245         3976        8965        5051        2867        1587        1                   11775/2867          
A     7642        28          7614        7689        8911        2173        1122        2756        47          28          1                   15331/7614          
A     7663        1591        6072        9687        5736        695         1508        5128        2024        1591        1                   8675/3036           
A     5912        894         5018        8421        5700        7760        1508        5802        2509        894         1                   14333/5018          
A     5717        1041        4676        6886        732         1017        3689        9274        1169        1041        1                   12603/4676          
A     5759        137         5622        8570        7458        7159        9165        1581        2811        137         1                   14329/5622          
A     7162        1045        6117        9201        3110        4416        3133        1106        2039        1045        1                   16363/6117          
A     5298        378         4920        6118        747         1636        7261        9247        820         378         1                   1427/615            
A     4987        683         4304        6063        6961        7329        5744        5348        1076        683         1                   5525/2152           
A     4201        401         3800        5151        1729        8794        5744        9777        950         401         1                   1169/475            
A     749         323         426         1175        7479        6958        9714        2744        426         323         1                   962/213             
A     6882        213         6669        7395        6709        2852        1579        3515        513         213         1                   4759/2223           
A     5803        949         4854        7421        4650        2010        9217        3972        1618        949         1                   2204/809            
A     3639        825         2814        5046        4047        1309        8089        3325        1407        825         1                   2895/938            
A     3315        1193        2122        5437        6141        3914        9863        4681        2122        1193        1                   4376/1061           
A     4988        2158        2830        7818        2248        2176        8442        8895        2830        2158        1                   6403/1415           
A     4834        1380        3454        6561        9575        4026        4164        505         1727        1380        1                   11395/3454          
A     1457        237         1220        1762        9595        6372        2162        5224        305         237         1                   3219/1220           
A     8615        35          8580        8901        7969        8032        9187        8226        286         35          1                   4379/2145           
A     2366        632         1734        4100        5506        8878        4824        9663        1734        632         1                   3233/867            
A     4055        365         3690        4793        9494        6185        2290        9313        738         365         1                   4424/1845           
A     551         110         441         992         1527        4648        8546        7428        441         110         1                   1543/441            
A     5698        87          5611        5879        349         7385        6063        4741        181         87          1                   11577/5611          
A     8827        89          8738        9084        8707        7207        6063        7491        257         89          1                   17911/8738          
A     4733        1692        3041        7774        2714        9632        5241        9571        3041        1692        1                   12507/3041          
A     1816        868         948         2764        9617        2612        1200        4383        948         868         1                   1145/237            
A     5416        16          5400        5436        8064        1736        6712        5557        20          16          1                   2713/1350           
A     5419        898         4521        6926        5205        5386        5890        1084        1507        898         1                   4115/1507           
A     5672        2732        2940        8612        4833        7923        8730        4717        2940        2732        1                   3571/735            
A     8051        713         7338        9274        7628        5868        6044        3153        1223        713         1                   5775/2446           
A     7548        74          7474        7649        5336        6115        7695        4397        101         74          1                   15197/7474          
A     3775        305         3470        4469        7365        3327        1406        9128        694         305         1                   4122/1735           
A     4567        422         4145        5396        8293        8511        3752        226         829         422         1                   9963/4145           
A     5329        937         4392        6793        5880        3732        7184        4626        1464        937         1                   6061/2196           
A     4615        1338        3277        7892        3188        3379        305         732         3277        1338        1                   12507/3277          
A     3150        456         2694        4048        2993        3458        3659        1532        898         456         1                   3599/1347           
A     7988        1200        6788        9685        3508        4472        4120        6842        1697        1200        1                   17673/6788          
A     4596        72          4524        5350        3890        4434        4120        164         754         72          1                   4973/2262           
A     5950        997         4953        7601        2971        4716        4141        574         1651        997         1                   4517/1651           
A     6510        30          6480        6834        4247        4010        4141        1969        324         30          1                   278/135             
A     4798        2196        2602        7400        7255        3202        9179        7717        2602        2196        1                   6099/1301           
A     4739        1648        3091        7830        9725        7134        3812        1723        3091        1648        1                   12569/3091          
A     4898        1242        3656        6726        9047        9288        5053        497         1828        1242        1                   1453/457            
A     3033        950         2083        5116        5070        4841        5678        4620        2083        950         1                   8149/2083           
A     1767        120         1647        2316        166         5778        1608        3243        549         120         1                   1361/549            
A     2202        780         1422        3624        4958        8066        3070        1142        1422        780         1                   971/237             
A     6234        1042        5192        7532        5641        5643        5963        6050        1298        1042        1                   6883/2596           
A     4861        179         4682        9543        5441        9465        5150        447         4682        179         1                   7202/2341           
A     1390        216         1174        1977        680         2480        518         5746        587         216         1                   3367/1174           
A     7106        170         6936        9418        2976        251         4955        9036        2312        170         1                   81/34               
A     2316        110         2206        4522        8418        3491        5762        8487        2206        110         1                   3419/1103           
A     953         128         825         1778        3775        2881        5918        7237        825         128         1                   2731/825            
A     7174        630         6544        7992        8221        3078        2251        4418        818         630         1                   7583/3272           
A     3300        135         3165        3933        4936        3904        7371        8915        633         135         1                   2411/1055           
A     5182        618         4564        5834        5730        3546        1156        6690        652         618         1                   2754/1141           
A     4639        293         4346        6812        6176        666         5809        1325        2173        293         1                   11451/4346          
A     3463        534         2929        6392        7005        7818        9172        7645        2929        534         1                   9855/2929           
A     200         22          178         289         82          7418        5421        6807        89          22          1                   489/178             
A     4674        12          4662        5451        7813        6619        5421        2110        777         12          1                   1125/518            
A     4574        333         4241        8815        9256        7193        1211        1892        4241        333         1                   13389/4241          
A     6067        823         5244        7378        8181        9349        8681        7126        1311        823         1                   13445/5244          
A     8435        635         7800        9215        6956        8620        7162        2211        780         635         1                   353/156             
A     5924        2540        3384        9308        1600        2971        7162        9844        3384        2540        1                   1904/423            
A     5499        1822        3677        9176        3738        1213        7791        8181        3677        1822        1                   14675/3677          
A     4428        1244        3184        6020        8633        9828        7528        6574        1592        1244        1                   653/199             
A     3508        411         3097        6605        3732        4363        9362        8565        3097        411         1                   10113/3097          
A     5291        1703        3588        7085        1083        3108        9362        3600        1794        1703        1                   238/69              
A     828         20          808         1636        9896        1100        2944        842         808         20          1                   308/101             
A     4904        932         3972        6890        1847        2540        3101        2499        1986        932         1                   5897/1986           
A     4705        2213        2492        7197        2674        1311        1067        2979        2492        2213        1                   5951/1246           
B     4559        1940        2619        5917        142         533         8937        8998        1358        485         4                   4                   
A     7510        238         7272        9328        4776        8433        4335        1632        1818        238         1                   8419/3636           
A     8609        769         7840        9589        3512        5761        4473        7291        980         769         1                   9099/3920           
A     3609        374         3235        6844        4292        2426        9664        785         3235        374         1                   10453/3235          
A     4988        2155        2833        7821        6609        3693        9647        5808        2833        2155        1                   12809/2833          
A     3073        19          3054        4600        7587        2427        1669        4259        1527        19          1                   7673/3054           
A     4744        1251        3493        8237        8535        8256        9519        4043        3493        1251        1                   12981/3493          
A     3380        181         3199        6579        956         622         3130        1220        3199        181         1                   9959/3199           
A     9076        100         8976        9280        3627        3520        9905        1069        204         100         1                   4589/2244           
A     6880        748         6132        8413        4558        437         7806        9731        1533        748         1                   15293/6132          
A     8891        344         8547        9298        9085        8510        7806        9718        407         344         1                   6063/2849           
A     6935        595         6340        7569        2162        506         9944        7464        634         595         1                   3626/1585           
A     7223        2261        4962        9704        5666        3928        29          3939        2481        2261        1                   16927/4962          
A     2260        690         1570        3830        356         7570        6197        9353        1570        690         1                   609/157             
A     6406        738         5668        9240        8904        3198        4353        6844        2834        738         1                   7823/2834           
A     8215        7           8208        8431        9765        2376        3913        4194        216         7           1                   8323/4104           
A     3920        1404        2516        6436        8954        7432        4185        5784        2516        1404        1                   2589/629            
A     8037        337         7700        8387        5993        5483        46          805         350         337         1                   4106/1925           
A     5864        2513        3351        9215        4857        6191        4905        7741        3351        2513        1                   15079/3351          
A     3306        114         3192        6498        4307        9427        6569        3138        3192        114         1                   43/14               
A     8130        1018        7112        9908        8895        9028        1469        5559        1778        1018        1                   9019/3556           
A     2744        283         2461        5205        2985        152         8745        4244        2461        283         1                   7949/2461           
A     7631        1343        6288        9727        7476        9647        9963        5113        2096        1343        1                   2893/1048           
A     3603        1506        2097        5700        5299        255         9963        9877        2097        1506        1                   3101/699            
A     6548        472         6076        7416        325         5451        7264        6411        868         472         1                   3491/1519           
A     4082        578         3504        5834        88          2105        5442        9294        1752        578         1                   2479/876            
A     7547        1192        6355        8818        2482        4718        9953        900         1271        1192        1                   3273/1271           
A     5345        158         5187        6086        5456        6647        7878        4293        741         158         1                   1633/741            
A     1139        532         607         1746        8997        3985        8954        5918        607         532         1                   2885/607            
A     4842        1254        3588        6636        4014        2296        8954        2831        1794        1254        1                   1913/598            
A     6598        384         6214        9705        7053        8811        1639        6868        3107        384         1                   16303/6214          
