Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     5606        2020        3586        9192        1475        1182        3231        9394        3586        2020        1                   7399/1793           
A     7023        1239        5784        8469        9001        146         4926        8449        1446        1239        1                   1291/482            
A     4489        571         3918        8407        8025        3111        5479        5014        3918        571         1                   6448/1959           
A     8865        285         8580        9525        5733        1921        5479        8345        660         285         1                   613/286             
A     4919        1287        3632        6735        4029        3230        3971        928         1816        1287        1                   5827/1816           
A     3115        1450        1665        4780        1108        8604        2996        2610        1665        1450        1                   1579/333            
A     6094        252         5842        6348        1547        6041        2996        6269        254         252         1                   6221/2921           
A     5248        1207        4041        9289        4989        2595        8901        5656        4041        1207        1                   14537/4041          
A     6534        2           6532        6605        6046        6432        4601        3696        71          2           1                   13139/6532          
A     7302        2320        4982        9793        4777        6372        3197        4743        2491        2320        1                   17095/4982          
A     6071        2641        3430        9501        327         6247        3288        892         3430        2641        1                   7786/1715           
A     880         148         732         1063        3785        4835        595         345         183         148         1                   1943/732            
A     5353        472         4881        6980        8221        3227        7259        7455        1627        472         1                   4111/1627           
A     2678        1000        1678        4356        3439        4195        1927        5704        1678        1000        1                   3517/839            
A     4622        1492        3130        6187        4041        8279        376         1278        1565        1492        1                   10809/3130          
A     4817        33          4784        4869        5708        9788        3397        6232        52          33          1                   4843/2392           
A     1015        217         798         1281        7753        2687        3397        1490        266         217         1                   164/57              
A     7591        116         7475        8166        5448        3086        6845        6813        575         116         1                   15757/7475          
A     2339        591         1748        4087        3017        5895        6845        1467        1748        591         1                   3213/874            
A     6552        1176        5376        8344        8806        7702        5694        5768        1792        1176        1                   133/48              
A     6175        345         5830        9090        9481        9210        2248        3014        2915        345         1                   3053/1166           
A     6068        2702        3366        9434        7998        1367        6510        3542        3366        2702        1                   7751/1683           
A     5495        1802        3693        9188        6096        8170        320         8571        3693        1802        1                   14683/3693          
A     2726        776         1950        4676        5364        1859        8969        1613        1950        776         1                   3701/975            
A     9294        114         9180        9498        3378        7810        3678        9790        204         114         1                   174/85              
A     7149        233         6916        7681        4136        4554        8709        870         532         233         1                   7415/3458           
A     3548        508         3040        5068        5154        8243        5595        8567        1520        508         1                   1077/380            
A     6599        1215        5384        9291        935         5681        7082        9915        2692        1215        1                   7945/2692           
A     6748        84          6664        6846        34          5478        5340        7038        98          84          1                   971/476             
A     3685        163         3522        5446        3067        343         3695        7351        1761        163         1                   9131/3522           
A     1572        762         810         2382        1006        7651        2161        1368        810         762         1                   659/135             
A     6142        403         5739        8055        4255        9395        4182        8482        1913        403         1                   14197/5739          
A     6409        1111        5298        8175        7827        3466        9203        5649        1766        1111        1                   7292/2649           
A     7962        434         7528        8903        4797        6686        2382        158         941         434         1                   16865/7528          
A     2884        770         2114        4998        5358        9142        5737        1213        2114        770         1                   563/151             
A     4287        1045        3242        7529        6627        138         2205        7087        3242        1045        1                   5908/1621           
A     3491        207         3284        6775        931         5692        3388        2591        3284        207         1                   5133/1642           
A     5692        1330        4362        7146        9670        580         8657        2546        1454        1330        1                   6419/2181           
A     6631        237         6394        6909        5367        57          6323        6524        278         237         1                   6770/3197           
A     7847        149         7698        9130        9333        9198        9672        2971        1283        149         1                   5659/2566           
A     2166        960         1206        3372        1445        1237        6639        7588        1206        960         1                   923/201             
A     3120        485         2635        3647        4296        9650        6639        253         527         485         1                   6767/2635           
A     2025        745         1280        3305        7391        4545        5502        1884        1280        745         1                   533/128             
A     3862        617         3245        4511        3319        7617        4335        2805        649         617         1                   8373/3245           
A     4557        1585        2972        7529        7126        6635        4627        24          2972        1585        1                   6043/1486           
A     5041        1741        3300        8341        4864        2766        2551        5240        3300        1741        1                   6691/1650           
A     6530        268         6262        9661        403         8235        6338        7445        3131        268         1                   16191/6262          
A     1517        239         1278        2795        2794        1724        4324        3150        1278        239         1                   2156/639            
A     6063        463         5600        6623        5894        6537        5730        9661        560         463         1                   6343/2800           
A     2611        763         1848        4459        8220        2793        4747        2778        1848        763         1                   505/132             
A     9448        62          9386        9695        3655        139         6155        7810        247         62          1                   19143/9386          
A     8666        320         8346        8987        7928        5617        7769        1217        321         320         1                   17653/8346          
A     8330        706         7624        9283        2277        827         9121        1099        953         706         1                   17613/7624          
A     804         6           798         918         9416        9694        524         4884        114         6           1                   41/19               
A     5169        66          5103        5736        2579        2379        7212        7169        567         66          1                   3635/1701           
A     8209        691         7518        9462        9566        7607        3946        9841        1253        691         1                   17671/7518          
A     4464        953         3511        7975        3983        5770        5362        4995        3511        953         1                   12439/3511          
A     2668        121         2547        3517        6280        8363        176         27          849         121         1                   6185/2547           
A     3069        6           3063        4090        2080        3500        4518        7389        1021        6           1                   7159/3063           
A     5604        2095        3509        9113        1268        6775        9796        151         3509        2095        1                   14717/3509          
A     1596        414         1182        2778        6116        7448        4676        2337        1182        414         1                   729/197             
A     2902        828         2074        4976        73          5393        3032        8613        2074        828         1                   3939/1037           
A     5476        1556        3920        9396        3441        1871        6397        1133        3920        1556        1                   1859/490            
A     2554        139         2415        3037        9353        758         6397        5243        483         139         1                   5591/2415           
A     5390        2614        2776        8166        9167        8686        9049        520         2776        2614        1                   3389/694            
A     7161        321         6840        8529        902         573         8100        586         1368        321         1                   523/228             
A     6398        866         5532        8242        755         2836        8986        4516        1844        866         1                   1220/461            
A     5452        1008        4444        6563        6809        8895        7733        2695        1111        1008        1                   12015/4444          
A     7129        177         6952        7445        4147        3655        5411        7691        316         177         1                   7287/3476           
A     3050        721         2329        5379        5748        8038        1398        1070        2329        721         1                   8429/2329           
A     687         97          590         805         8508        990         2783        5629        118         97          1                   746/295             
A     5014        985         4029        9043        313         5092        1004        8983        4029        985         1                   14057/4029          
A     7710        456         7254        8919        7809        3252        2615        7639        1209        456         1                   5543/2418           
A     2438        906         1532        3970        8135        74          9362        8824        1532        906         1                   1602/383            
A     5913        201         5712        7817        1987        9680        3896        903         1904        201         1                   6865/2856           
A     5406        1006        4400        7606        1835        8434        5134        1831        2200        1006        1                   3253/1100           
A     8166        93          8073        8517        4353        6452        6797        2047        351         93          1                   5561/2691           
A     6049        2901        3148        9197        9879        7484        4873        2119        3148        2901        1                   7623/1574           
A     4885        195         4690        5354        3824        9077        6276        8974        469         195         1                   10239/4690          
A     5205        1517        3688        8893        6299        4136        6209        9953        3688        1517        1                   7049/1844           
A     1909        547         1362        3271        7627        4143        151         5882        1362        547         1                   2590/681            
A     6212        1698        4514        8469        2712        2550        2621        596         2257        1698        1                   14681/4514          
A     3576        148         3428        7004        8733        7829        7086        5573        3428        148         1                   2645/857            
A     5255        811         4444        6366        9670        7630        2259        8387        1111        811         1                   11621/4444          
A     4256        491         3765        5511        7704        4305        2537        8967        1255        491         1                   9767/3765           
A     6853        707         6146        9926        1843        8231        3013        1493        3073        707         1                   2397/878            
A     4050        1924        2126        6176        6360        1869        3954        3868        2126        1924        1                   5113/1063           
A     8702        435         8267        9883        3578        9148        8745        6733        1181        435         1                   2655/1181           
A     8589        237         8352        8850        1133        1213        4330        1786        261         237         1                   5813/2784           
A     6169        1947        4222        8280        6235        1472        9695        3004        2111        1947        1                   14449/4222          
A     2879        677         2202        5081        1752        1647        9695        8676        2202        677         1                   3980/1101           
A     7306        1432        5874        9264        1980        7193        6701        8075        1958        1432        1                   8285/2937           
A     8380        162         8218        8967        6696        3346        2701        6993        587         162         1                   17347/8218          
A     4391        41          4350        4681        4839        1692        6730        6311        290         41          1                   1512/725            
A     7372        813         6559        8309        5878        5107        605         1806        937         813         1                   15681/6559          
A     2760        289         2471        5231        1223        9466        2731        7449        2471        289         1                   7991/2471           
A     2539        67          2472        2848        4104        1419        9306        8828        309         67          1                   5387/2472           
A     2361        169         2192        2909        5169        1547        5275        4568        548         169         1                   2635/1096           
A     5926        816         5110        8481        4315        5146        4680        4740        2555        816         1                   14407/5110          
A     3722        208         3514        4224        8949        4715        5503        5933        502         208         1                   3973/1757           
A     4967        917         4050        6317        9713        7470        2299        2547        1350        917         1                   5642/2025           
A     3433        1115        2318        5751        4849        1921        6426        1622        2318        1115        1                   4592/1159           
A     4678        182         4496        9174        5725        6666        7930        921         4496        182         1                   3463/1124           
A     1301        73          1228        1608        4420        4366        1827        7128        307         73          1                   2909/1228           
A     7679        499         7180        8397        8243        2140        3619        653         718         499         1                   4019/1795           
A     3981        1021        2960        6941        8953        3286        8974        4550        2960        1021        1                   5461/1480           
A     4749        810         3939        6062        4177        9391        3650        413         1313        810         1                   10811/3939          
A     4175        23          4152        4348        7754        543         9430        7634        173         23          1                   2841/1384           
A     6573        33          6540        7881        428         228         2216        2911        1308        33          1                   2409/1090           
A     5621        1697        3924        7583        6761        2407        2216        9696        1962        1697        1                   3301/981            
A     7854        6           7848        7963        7918        3693        5784        5808        109         6           1                   15817/7848          
A     2299        256         2043        2980        6889        1100        1339        9125        681         256         1                   5279/2043           
A     4623        283         4340        5243        1208        9072        2750        157         620         283         1                   4933/2170           
A     5313        65          5248        5969        4540        8504        6820        4753        656         65          1                   5641/2624           
A     8125        1000        7125        9550        9077        2677        6866        8734        1425        1000        1                   707/285             
A     6639        39          6600        6694        4171        1151        6505        5422        55          39          1                   13333/6600          
A     4833        281         4552        5402        7131        5080        348         3792        569         281         1                   10235/4552          
A     5914        1258        4656        8242        3946        482         1324        8275        2328        1258        1                   3539/1164           
A     2823        233         2590        4118        6507        3035        975         6104        1295        233         1                   6941/2590           
A     2036        43          1993        4029        8019        8036        975         8519        1993        43          1                   6065/1993           
A     6069        857         5212        7372        3675        4637        1003        7944        1303        857         1                   13441/5212          
A     5991        2209        3782        9773        1152        3028        1003        149         3782        2209        1                   7882/1891           
A     6311        2746        3565        9876        9109        8910        1158        6595        3565        2746        1                   16187/3565          
A     5057        2362        2695        7752        2243        8273        553         281         2695        2362        1                   12809/2695          
A     2830        136         2694        5524        9143        6138        951         9483        2694        136         1                   4177/1347           
A     5032        178         4854        5841        8770        145         4395        8951        809         178         1                   10873/4854          
A     1753        761         992         2745        7831        7124        5371        9738        992         761         1                   2249/496            
A     2270        182         2088        3314        9311        6042        2425        5986        1044        182         1                   698/261             
A     5547        1447        4100        9647        1985        7632        2425        3862        4100        1447        1                   7597/2050           
A     8123        723         7400        8863        1082        8400        5509        7066        740         723         1                   8493/3700           
A     3067        865         2202        4168        5370        7399        7133        7081        1101        865         1                   7235/2202           
A     6039        1161        4878        7665        9485        8607        8343        7752        1626        1161        1                   2284/813            
A     4944        152         4792        6142        1547        9855        6548        1250        1198        152         1                   5543/2396           
A     5720        50          5670        5810        8189        6903        9917        8431        90          50          1                   1153/567            
A     2915        85          2830        5745        6932        5466        7300        1330        2830        85          1                   866/283             
A     2829        527         2302        5131        3826        5683        9606        5067        2302        527         1                   3980/1151           
A     6663        534         6129        7344        6000        1277        1546        329         681         534         1                   4669/2043           
A     5527        15          5512        5951        9412        4443        2332        2155        424         15          1                   5739/2756           
A     5074        1806        3268        8342        8285        78          4695        4538        3268        1806        1                   78/19               
A     5097        2445        2652        7749        2135        3729        7857        5043        2652        2445        1                   2141/442            
A     3328        344         2984        4074        4981        6344        1568        7836        746         344         1                   3701/1492           
A     4501        1410        3091        7592        6311        6061        9331        5970        3091        1410        1                   12093/3091          
A     7830        80          7750        8140        4588        4503        9042        5040        310         80          1                   1597/775            
A     7582        1227        6355        8853        6362        1861        2645        6942        1271        1227        1                   3287/1271           
A     3273        1362        1911        5184        3126        8553        4347        9757        1911        1362        1                   2819/637            
A     8076        548         7528        9958        1264        1443        3145        8485        1882        548         1                   9017/3764           
A     2136        6           2130        2562        7700        5455        8239        1530        426         6           1                   783/355             
A     7676        1084        6592        9324        555         5997        1299        415         1648        1084        1                   2125/824            
A     5010        1282        3728        8738        4998        1290        8927        3869        3728        1282        1                   3437/932            
A     5023        121         4902        5840        5346        6340        8927        6173        817         121         1                   3621/1634           
A     5241        320         4921        5944        3378        9656        3576        8421        703         320         1                   11185/4921          
A     8067        433         7634        8761        9524        4435        1440        449         694         433         1                   8414/3817           
A     7178        797         6381        9305        2270        1475        1440        1401        2127        797         1                   16483/6381          
A     3299        618         2681        5980        8165        3791        7854        7002        2681        618         1                   9279/2681           
A     7544        26          7518        8618        9079        5535        9589        1504        1074        26          1                   8081/3759           
A     5573        1987        3586        9159        8412        8692        9589        582         3586        1987        1                   7366/1793           
A     8142        1530        6612        9795        268         5206        746         8857        1653        1530        1                   5979/2204           
A     6260        792         5468        8994        2482        2911        6545        6819        2734        792         1                   7627/2734           
A     7418        458         6960        7998        8664        1692        9166        3656        580         458         1                   1927/870            
A     4822        1575        3247        8069        3967        8150        2021        5357        3247        1575        1                   12891/3247          
A     4017        693         3324        5679        2589        9103        8014        3338        1662        693         1                   808/277             
A     4973        848         4125        6348        2628        4326        8412        6023        1375        848         1                   11321/4125          
A     4464        144         4320        4680        6209        5457        9771        2928        216         144         1                   127/60              
A     1473        11          1462        1490        4640        4232        9109        58          17          11          1                   2963/1462           
A     2690        578         2112        3746        3812        1826        3306        9690        1056        578         1                   1609/528            
A     4293        531         3762        8055        5004        3067        8175        269         3762        531         1                   686/209             
A     1758        642         1116        2874        6056        5955        2807        3848        1116        642         1                   386/93              
A     2237        27          2210        2271        4957        5556        1929        3384        34          27          1                   2254/1105           
A     7474        445         7029        8255        1579        8047        1929        3573        781         445         1                   5243/2343           
A     5293        2368        2925        8218        3357        8479        6944        835         2925        2368        1                   13511/2925          
A     7231        535         6696        7789        8397        1944        8363        5618        558         535         1                   3755/1674           
A     3756        1366        2390        6146        9563        7238        8234        6263        2390        1366        1                   4951/1195           
A     6088        232         5856        7552        7239        4440        6862        9850        1464        232         1                   1705/732            
A     546         21          525         571         9450        1252        2975        1041        25          21          1                   1117/525            
A     5033        332         4701        6600        6140        5293        517         526         1567        332         1                   11633/4701          
A     4294        1789        2505        6799        5964        1303        1087        3458        2505        1789        1                   11093/2505          
A     7059        184         6875        7684        9625        2717        1087        7635        625         184         1                   14743/6875          
A     3430        385         3045        3865        3959        7390        6629        7802        435         385         1                   1459/609            
A     6809        1604        5205        8544        1672        482         9315        8275        1735        1604        1                   15353/5205          
A     6521        749         5772        8445        5160        4029        3199        1416        1924        749         1                   7483/2886           
A     5146        1334        3812        7052        2613        1620        3239        5909        1906        1334        1                   6099/1906           
A     6388        3094        3294        9682        3000        7824        4065        1722        3294        3094        1                   8035/1647           
A     6792        1170        5622        9603        4618        8400        386         2901        2811        1170        1                   5465/1874           
A     6682        40          6642        6764        8476        6346        5902        5301        82          40          1                   83/41               
A     6798        18          6780        7024        5073        5758        7100        4232        226         18          1                   6911/3390           
A     3589        80          3509        3908        6698        6801        3819        4985        319         80          1                   7497/3509           
A     6063        267         5796        7995        5217        1016        3819        5038        1932        267         1                   781/322             
A     6800        1295        5505        8635        3791        8915        5680        6560        1835        1295        1                   1029/367            
A     2864        216         2648        5512        7661        2176        651         8895        2648        216         1                   1047/331            
A     3236        340         2896        3598        6879        625         96          7062        362         340         1                   3417/1448           
A     2903        591         2312        4059        1152        1483        9483        9682        1156        591         1                   3481/1156           
A     3038        20          3018        4547        6129        6769        3059        8949        1509        20          1                   7585/3018           
A     5201        1569        3632        7017        3851        3941        4819        7827        1816        1569        1                   6109/1816           
A     6703        1510        5193        8434        1652        5785        4819        7084        1731        1510        1                   15137/5193          
A     8235        417         7818        9538        5324        350         2481        8651        1303        417         1                   17773/7818          
A     8836        326         8510        9687        8067        7659        1760        409         851         326         1                   18523/8510          
A     4140        856         3284        5782        7788        2568        2089        425         1642        856         1                   4961/1642           
A     7567        437         7130        8280        8743        3511        124         4975        713         437         1                   689/310             
A     3084        71          3013        6097        6748        8965        1997        3248        3013        71          1                   9181/3013           
A     4788        172         4616        7096        9493        8396        8047        4878        2308        172         1                   2971/1154           
A     6398        74          6324        7452        6022        5281        560         3340        1054        74          1                   6925/3162           
A     6824        916         5908        9778        513         5770        1639        4995        2954        916         1                   8301/2954           
A     3889        1311        2578        6467        110         8123        8749        8801        2578        1311        1                   5178/1289           
A     5470        578         4892        7916        1741        6508        6923        2525        2446        578         1                   6693/2446           
A     1878        685         1193        3071        9578        8678        6923        8761        1193        685         1                   4949/1193           
A     3897        1155        2742        5268        7207        7235        4400        7529        1371        1155        1                   3055/914            
A     5556        2010        3546        9102        8821        4532        1226        7617        3546        2010        1                   2443/591            
A     4020        1987        2033        6053        6749        8401        1226        1452        2033        1987        1                   10073/2033          
A     2903        302         2601        5504        8158        4008        8086        1234        2601        302         1                   8407/2601           
A     5426        2330        3096        8522        4518        9210        3153        3014        3096        2330        1                   3487/774            
A     3754        512         3242        5375        5682        7128        6226        386         1621        512         1                   9129/3242           
A     6344        332         6012        6845        4487        3700        756         3412        501         332         1                   13189/6012          
A     891         318         573         1464        2545        3537        4296        4077        573         318         1                   785/191             
A     7992        128         7864        8975        1208        8184        6440        8911        983         128         1                   16967/7864          
A     1043        77          966         1181        4884        2843        7843        4557        138         77          1                   1112/483            
A     3411        558         2853        6264        285         7471        9870        4933        2853        558         1                   1075/317            
A     5674        222         5452        7037        8979        4704        1275        7243        1363        222         1                   12711/5452          
A     2299        83          2216        3407        4646        5409        5744        4400        1108        83          1                   2853/1108           
A     6030        288         5742        6668        3750        8895        5847        7272        638         288         1                   6349/2871           
A     3822        146         3676        5660        2009        9052        2924        2565        1838        146         1                   4741/1838           
A     7439        44          7395        9904        8236        9397        4558        7992        2465        44          1                   5781/2465           
A     8674        514         8160        9354        9409        8557        5699        2857        680         514         1                   4507/2040           
A     4981        281         4700        5921        3836        7165        1572        3131        940         281         1                   5451/2350           
A     9591        81          9510        9908        3171        4457        6557        4017        317         81          1                   19499/9510          
A     4157        805         3352        5833        8747        6196        3702        2246        1676        805         1                   4995/1676           
A     5996        946         5050        8521        7914        3302        2099        5670        2525        946         1                   14517/5050          
A     6680        518         6162        9761        9472        6484        3523        1791        3081        518         1                   16441/6162          
A     1759        83          1676        2597        4           3141        215         7496        838         83          1                   1089/419            
A     3958        1397        2561        6519        2291        42          215         3816        2561        1397        1                   10477/2561          
A     6025        607         5418        6799        5835        1834        4298        9043        774         607         1                   916/387             
A     3515        242         3273        6788        1332        7847        7993        2679        3273        242         1                   10303/3273          
A     6591        444         6147        7274        3086        8910        2457        3372        683         444         1                   13865/6147          
A     6816        267         6549        8999        6703        9210        7093        6953        2183        267         1                   15815/6549          
A     4915        658         4257        9172        5429        6710        9383        4476        4257        658         1                   14087/4257          
A     6531        1467        5064        9063        9392        2827        6051        6515        2532        1467        1                   2599/844            
A     5587        67          5520        5667        8918        5990        3419        7069        80          67          1                   5627/2760           
A     3614        1018        2596        6210        3377        4854        3777        7190        2596        1018        1                   2456/649            
A     8827        11          8816        8903        3460        668         5155        1979        76          11          1                   8865/4408           
A     5306        399         4907        6007        8626        6826        3773        22          701         399         1                   11313/4907          
A     3209        805         2404        5613        7972        5213        6259        8218        2404        805         1                   4411/1202           
A     7762        462         7300        9587        5893        553         6259        4521        1825        462         1                   17349/7300          
A     4085        211         3874        4383        9567        1210        446         8297        298         211         1                   4234/1937           
A     6654        626         6028        8161        9211        2771        9319        6512        1507        626         1                   14815/6028          
A     7993        1265        6728        9675        2393        1416        9319        1375        1682        1265        1                   4417/1682           
A     5369        1446        3923        9292        3755        7777        9257        4027        3923        1446        1                   14661/3923          
A     3390        1126        2264        4522        5706        9856        6400        8996        1132        1126        1                   989/283             
A     6842        1574        5268        9476        2465        1043        5742        1711        2634        1574        1                   8159/2634           
A     7387        1105        6282        9481        132         6792        2433        1292        2094        1105        1                   8434/3141           
A     6084        528         5556        8862        4270        8858        4867        9631        2778        528         1                   2491/926            
A     4687        25          4662        6241        3576        5735        4867        9011        1554        25          1                   5464/2331           
A     6444        942         5502        8278        9032        8615        6738        5233        1834        942         1                   7361/2751           
A     6428        373         6055        7293        7082        5418        7669        601         865         373         1                   13721/6055          
A     5241        1183        4058        7270        4461        1226        8359        2840        2029        1183        1                   12511/4058          
A     9205        85          9120        9395        845         306         9654        7726        190         85          1                   155/76              
A     3437        915         2522        4698        5374        6444        9939        2057        1261        915         1                   8135/2522           
A     8099        164         7935        8444        6552        4498        9637        9535        345         164         1                   16543/7935          
A     3478        366         3112        6590        8077        5481        260         1835        3112        366         1                   2517/778            
A     4810        58          4752        7186        5438        8678        9764        8761        2376        58          1                   2999/1188           
A     983         180         803         1786        1373        8756        9810        4588        803         180         1                   2769/803            
A     5229        44          5185        6266        5384        2019        7865        3310        1037        44          1                   2299/1037           
A     4918        1814        3104        8022        9548        5452        290         7798        3104        1814        1                   3235/776            
A     5520        2642        2878        8398        7281        2394        6891        5669        2878        2642        1                   6959/1439           
A     2699        100         2599        5298        1856        7317        1841        9473        2599        100         1                   7997/2599           
A     3682        1832        1850        5532        6499        3999        4908        9886        1850        1832        1                   4607/925            
A     6372        171         6201        7061        258         66          9918        4057        689         171         1                   13433/6201          
A     4126        209         3917        8043        5090        9481        2626        5430        3917        209         1                   12169/3917          
A     5689        688         5001        7356        4150        4882        3277        4890        1667        688         1                   13045/5001          
A     6445        2946        3499        9944        9037        5155        6847        5334        3499        2946        1                   16389/3499          
