Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     4500        1350        3150        7650        5864        7225        8983        1275        3150        1350        1                   27/7                
A     6614        1664        4950        9089        9948        5292        8836        437         2475        1664        1                   15703/4950          
A     6731        1085        5646        9554        2118        6828        3317        7064        2823        1085        1                   16285/5646          
A     5371        35          5336        8039        4200        5657        5124        1412        2668        35          1                   6705/2668           
A     735         7           728         787         5608        105         8782        5586        52          7           1                   761/364             
A     3643        670         2973        4634        9755        9475        9396        3852        991         670         1                   2759/991            
A     1805        141         1664        2221        90          8552        9396        6314        416         141         1                   2013/832            
A     5460        504         4956        6168        5310        3560        6664        2230        708         504         1                   969/413             
A     8680        42          8638        9914        9086        34          7667        9752        1234        42          1                   9297/4319           
A     2533        335         2198        3632        4736        7375        6683        200         1099        335         1                   6165/2198           
A     3709        643         3066        6775        340         5150        6150        5601        3066        643         1                   5242/1533           
A     2920        145         2775        3845        4083        6360        9544        188         925         145         1                   451/185             
A     4758        2215        2543        7301        7782        763         9296        3557        2543        2215        1                   12059/2543          
A     2383        593         1790        3278        4890        4069        9296        5750        895         593         1                   5661/1790           
A     5098        1381        3717        8815        1046        6345        2307        5709        3717        1381        1                   13913/3717          
A     3593        777         2816        5001        2918        2806        4567        2989        1408        777         1                   4297/1408           
A     5443        601         4842        7864        6606        484         5231        9350        2421        601         1                   13307/4842          
A     4862        1224        3638        6681        5356        5958        8781        6037        1819        1224        1                   679/214             
A     4009        1237        2772        5395        1093        4610        3336        9038        1386        1237        1                   2351/693            
A     2972        1165        1807        4779        1282        960         4063        7861        1807        1165        1                   7751/1807           
A     5936        281         5655        6371        6657        5096        4752        7296        435         281         1                   12307/5655          
A     6343        176         6167        7224        6874        5015        4752        4173        881         176         1                   13567/6167          
A     4736        336         4400        5136        1272        3201        426         2445        400         336         1                   617/275             
A     5074        245         4829        9903        5977        20          197         4284        4829        245         1                   14977/4829          
A     4979        534         4445        5614        4528        666         9000        8642        635         534         1                   10593/4445          
A     6834        66          6768        6975        445         6735        9215        9452        141         66          1                   4603/2256           
A     5267        1225        4042        9309        6997        8645        4149        5218        4042        1225        1                   7288/2021           
A     5090        1652        3438        8528        1209        5580        4123        3942        3438        1652        1                   6809/1719           
A     4515        1643        2872        7387        6085        4160        8074        1214        2872        1643        1                   5951/1436           
A     6415        661         5754        7374        8963        9503        2010        2094        959         661         1                   13789/5754          
A     4930        1804        3126        8056        4498        8267        810         6617        3126        1804        1                   6493/1563           
A     5120        2197        2923        8043        5605        8272        8374        8872        2923        2197        1                   13163/2923          
A     3535        715         2820        6355        4246        5431        8292        8547        2820        715         1                   989/282             
A     4831        35          4796        9627        4514        9437        3659        934         4796        35          1                   7229/2398           
A     2779        919         1860        4639        1452        2138        8008        488         1860        919         1                   3709/930            
A     4989        666         4323        6430        74          8707        113         9           1441        666         1                   11419/4323          
A     6933        357         6576        7481        5190        4163        6371        9293        548         357         1                   7207/3288           
A     6205        2738        3467        9672        7372        8546        8290        2242        3467        2738        1                   15877/3467          
A     3841        249         3592        4290        7518        5521        745         2279        449         249         1                   8131/3592           
A     5609        1589        4020        7619        4090        2836        3395        4516        2010        1589        1                   3307/1005           
A     6144        8           6136        6380        7176        6640        8070        3289        236         8           1                   3131/1534           
A     1721        516         1205        2926        2357        2826        808         4804        1205        516         1                   4647/1205           
A     7883        183         7700        8191        3276        8141        3655        9246        308         183         1                   8037/3850           
A     8196        6           8190        8259        2331        7482        2931        744         63          6           1                   1097/546            
A     7521        1707        5814        9459        5310        5188        7289        8858        1938        1707        1                   2830/969            
A     2336        125         2211        3073        8388        5496        6483        2468        737         125         1                   1803/737            
A     3610        744         2866        5043        4493        325         6483        9173        1433        744         1                   8653/2866           
A     7189        2255        4934        9656        8401        9859        4655        8699        2467        2255        1                   16845/4934          
A     3578        50          3528        4019        1525        2081        7782        817         441         50          1                   7597/3528           
A     3797        297         3500        4672        1969        2913        7782        3174        875         297         1                   8469/3500           
A     3414        703         2711        6125        3387        6414        7802        165         2711        703         1                   9539/2711           
A     4240        178         4062        8302        3591        8143        5663        3661        4062        178         1                   6271/2031           
A     6363        639         5724        8271        2950        2155        3099        6869        1908        639         1                   271/106             
A     9627        39          9588        9678        9594        4196        3099        8711        51          39          1                   6435/3196           
A     4031        365         3666        5864        7021        5851        6748        3082        1833        365         1                   9895/3666           
A     5574        2314        3260        8834        6486        7273        7578        9408        3260        2314        1                   3602/815            
A     5755        1770        3985        9740        3731        2479        7578        297         3985        1770        1                   3099/797            
A     6407        1941        4466        8640        9674        8917        6243        9212        2233        1941        1                   15047/4466          
A     1693        197         1496        3189        8060        1352        127         5378        1496        197         1                   2441/748            
A     8069        689         7380        8889        726         4831        4649        1415        820         689         1                   8479/3690           
A     6638        1882        4756        9016        2905        5551        7346        3960        2378        1882        1                   7827/2378           
A     7061        31          7030        7098        9252        3252        7346        7639        37          31          1                   14159/7030          
A     7063        195         6868        7265        2231        1482        6333        3449        202         195         1                   3582/1717           
A     6129        49          6080        6205        4119        6576        9580        121         76          49          1                   6167/3040           
A     3252        306         2946        4725        1948        335         2498        9609        1473        306         1                   2659/982            
A     2457        1157        1300        3757        8259        5524        8597        5012        1300        1157        1                   239/50              
A     8599        184         8415        8854        3229        7238        1092        6263        255         184         1                   17453/8415          
A     1770        66          1704        2196        8018        3282        6774        1079        426         66          1                   661/284             
A     3344        271         3073        6417        8508        5044        5802        519         3073        271         1                   9761/3073           
A     8116        493         7623        8963        311         9451        5109        4264        847         493         1                   5693/2541           
A     5545        2616        2929        8474        7922        2540        2229        2499        2929        2616        1                   14019/2929          
A     4986        1212        3774        6873        7432        6697        4074        2795        1887        1212        1                   3953/1258           
A     6235        778         5457        8054        7468        2326        7276        9516        1819        778         1                   4763/1819           
A     3972        1560        2412        6384        3001        8541        7909        326         2412        1560        1                   863/201             
A     5216        653         4563        9779        2720        8809        4456        6673        4563        653         1                   14995/4563          
A     2389        89          2300        2489        9034        884         3905        5822        100         89          1                   2439/1150           
A     6063        423         5640        6627        8798        8546        7834        2242        564         423         1                   9/4                 
A     5888        85          5803        6717        9392        439         6066        4420        829         85          1                   12605/5803          
A     4148        1435        2713        6861        3325        1327        1929        1784        2713        1435        1                   11009/2713          
A     5645        2676        2969        8614        3598        9709        3802        8422        2969        2676        1                   14259/2969          
A     7804        90          7714        8906        5999        4715        7814        4034        1102        90          1                   8355/3857           
A     7299        174         7125        7584        3450        4041        3999        8459        285         174         1                   4961/2375           
A     3453        677         2776        6229        8517        4718        5651        900         2776        677         1                   4841/1388           
A     6308        632         5676        8200        1317        6106        3997        8522        1892        632         1                   1209/473            
A     6557        685         5872        7291        1465        2842        2342        7042        734         685         1                   1731/734            
A     5468        2347        3121        8589        8104        7908        2342        8013        3121        2347        1                   14057/3121          
A     9537        139         9398        9791        6194        5957        9946        5772        254         139         1                   9664/4699           
A     3972        1983        1989        5961        1032        7510        8733        9882        1989        1983        1                   3311/663            
A     5355        1339        4016        9371        1421        2202        7634        9000        4016        1339        1                   7363/2008           
A     1335        606         729         2064        5272        439         4954        5547        729         606         1                   1133/243            
A     927         21          906         1833        4544        336         4177        4082        906         21          1                   460/151             
A     1105        85          1020        1445        3462        1057        1284        7684        340         85          1                   5/2                 
A     4206        978         3228        7434        2079        4232        8468        58          3228        978         1                   970/269             
A     2561        1220        1341        3902        1302        9082        6409        1731        1341        1220        1                   6463/1341           
A     5828        374         5454        8555        9911        2161        4038        3197        2727        374         1                   14383/5454          
A     3345        1478        1867        5212        6322        4226        8253        5329        1867        1478        1                   8557/1867           
A     3797        406         3391        7188        5426        8598        3854        4945        3391        406         1                   10985/3391          
A     5334        674         4660        6499        3034        4598        1622        7326        1165        674         1                   11833/4660          
A     4624        764         3860        8484        2494        7093        3427        1447        3860        764         1                   3277/965            
A     3971        3           3968        4467        499         7639        3427        1538        496         3           1                   4219/1984           
A     3825        541         3284        7109        7708        7471        3427        5034        3284        541         1                   5467/1642           
A     7670        926         6744        9356        1283        5655        1337        9455        1686        926         1                   8513/3372           
A     6211        1121        5090        8756        5016        7783        346         5248        2545        1121        1                   14967/5090          
A     5174        950         4224        7286        6138        602         4142        1244        2112        950         1                   3115/1056           
A     6728        678         6050        7938        5826        3245        7609        9536        1210        678         1                   7333/3025           
A     3462        1668        1794        5256        5737        2798        1457        5075        1794        1668        1                   1453/299            
A     6014        146         5868        6666        5012        7578        934         1404        652         146         1                   3170/1467           
A     375         75          300         675         4253        347         2232        1146        300         75          1                   7/2                 
A     6487        1235        5252        7800        9048        2063        1602        9380        1313        1235        1                   1099/404            
A     5834        228         5606        8637        5715        8153        6844        4013        2803        228         1                   14471/5606          
A     5017        35          4982        5111        2886        4336        2018        1972        94          35          1                   5064/2491           
A     5091        523         4568        7375        661         9948        6294        5791        2284        523         1                   6233/2284           
A     2892        773         2119        5011        1866        4420        1042        2826        2119        773         1                   7903/2119           
A     2547        1071        1476        4023        2586        545         4453        1862        1476        1071        1                   365/82              
A     8695        75          8620        9126        3945        6172        4453        7390        431         75          1                   17821/8620          
A     8462        758         7704        9425        9039        3416        6257        6293        963         758         1                   17887/7704          
A     7361        1568        5793        9292        3437        3442        8342        1868        1931        1568        1                   5551/1931           
A     6493        45          6448        6896        7735        3998        7041        9123        403         45          1                   13389/6448          
A     7686        486         7200        8586        7492        5868        4496        3153        900         486         1                   113/50              
A     7135        2117        5018        9644        3312        4854        6341        7190        2509        2117        1                   16779/5018          
A     3197        17          3180        3356        8515        9443        6341        3288        159         17          1                   6553/3180           
A     6289        221         6068        9323        6243        6445        9490        4954        3034        221         1                   3903/1517           
A     8440        16          8424        8479        2406        3330        2724        6073        39          16          1                   16919/8424          
A     4744        204         4540        7014        9026        8053        1599        6535        2270        204         1                   5879/2270           
A     1849        47          1802        2750        4386        1455        5495        8524        901         47          1                   4599/1802           
A     2836        85          2751        3229        3564        7767        1221        7699        393         85          1                   6065/2751           
A     8309        329         7980        9107        2481        80          3350        4837        798         329         1                   622/285             
A     3916        1590        2326        6242        7133        5231        8216        9460        2326        1590        1                   5079/1163           
A     4047        702         3345        5162        6665        6953        5570        3139        1115        702         1                   9209/3345           
A     6497        739         5758        9376        255         4219        5570        9110        2879        739         1                   15873/5758          
A     5615        1359        4256        7743        6848        2538        8190        3585        2128        1359        1                   6679/2128           
A     7704        112         7592        7996        3664        6694        9383        3569        292         112         1                   3925/1898           
A     3503        645         2858        4932        7380        4814        9651        2897        1429        645         1                   8435/2858           
A     2317        7           2310        2383        8944        2638        6892        6177        66          7           1                   470/231             
A     4126        474         3652        5039        8324        6221        6892        7067        913         474         1                   9165/3652           
A     4584        372         4212        5052        7731        3118        6892        5438        468         372         1                   803/351             
A     4356        325         4031        8387        922         755         6749        4292        4031        325         1                   12743/4031          
A     4409        301         4108        6463        4634        1165        2486        4562        2054        301         1                   2718/1027           
A     6665        1497        5168        9249        5218        4141        7065        4873        2584        1497        1                   7957/2584           
A     8676        6           8670        9543        459         4646        4015        9055        867         6           1                   6073/2890           
A     5294        1198        4096        9390        4361        105         2314        5586        4096        1198        1                   3671/1024           
A     5051        2095        2956        8007        4683        3456        9778        7290        2956        2095        1                   6529/1478           
A     7329        69          7260        7934        4959        5575        9937        404         605         69          1                   15263/7260          
A     2295        834         1461        3756        1109        8110        9249        1960        1461        834         1                   2017/487            
A     4296        282         4014        4742        184         6851        5760        4010        446         282         1                   4519/2007           
A     6553        3178        3375        9928        288         6956        8381        2572        3375        3178        1                   16481/3375          
A     4972        292         4680        5284        2288        3435        8381        5245        312         292         1                   1282/585            
A     9009        427         8582        9622        9375        1499        5507        3316        613         427         1                   18631/8582          
A     6707        1016        5691        8604        5189        5280        5594        2236        1897        1016        1                   15311/5691          
A     5451        525         4926        7093        8825        8608        8258        113         1642        525         1                   6272/2463           
A     5145        1179        3966        7128        8054        7973        7183        9461        1983        1179        1                   4091/1322           
A     2494        136         2358        3673        5835        9269        972         3898        1179        136         1                   6167/2358           
A     4548        519         4029        5891        2873        3499        7531        8805        1343        519         1                   10439/4029          
A     5852        79          5773        6103        5495        1980        6591        2962        251         79          1                   11955/5773          
A     4158        863         3295        7453        8515        4491        2579        2752        3295        863         1                   11611/3295          
A     4822        392         4430        7037        3035        4219        1997        9110        2215        392         1                   11859/4430          
A     1054        214         840         1334        5726        7123        799         7           280         214         1                   199/70              
A     4390        439         3951        5707        1550        6942        6997        534         1317        439         1                   23/9                
A     2312        40          2272        4584        2531        5259        4505        4064        2272        40          1                   431/142             
A     6616        948         5668        8033        8922        1175        424         228         1417        948         1                   14649/5668          
A     6766        403         6363        7473        1520        6831        6791        2433        707         403         1                   14239/6363          
A     8567        524         8043        9716        6666        4816        5080        5631        1149        524         1                   18283/8043          
A     7366        849         6517        8297        8931        7448        7753        2337        931         849         1                   15663/6517          
A     7479        60          7419        9952        2741        9767        6725        800         2473        60          1                   17431/7419          
A     7325        614         6711        9562        1071        5025        2169        2718        2237        614         1                   5629/2237           
A     7200        147         7053        9551        8893        1875        2169        4872        2351        147         1                   16751/7053          
A     5740        2547        3193        8933        4574        4554        4224        870         3193        2547        1                   14673/3193          
A     4836        2079        2757        7593        5690        8306        4327        7748        2757        2079        1                   4143/919            
A     3993        1159        2834        6827        6241        8518        4327        2779        2834        1159        1                   5410/1417           
A     3384        67          3317        3491        9457        5133        7203        1192        107         67          1                   6875/3317           
A     5694        894         4800        6654        4746        9918        168         290         960         894         1                   1029/400            
A     5076        948         4128        7140        7728        2276        5227        7723        2064        948         1                   509/172             
A     9215        114         9101        9694        5329        3836        1226        3765        479         114         1                   18909/9101          
A     6917        857         6060        9947        6776        8702        9203        6862        3030        857         1                   4216/1515           
A     6511        459         6052        8024        6598        2391        5118        3621        1513        459         1                   855/356             
A     4727        1545        3182        6318        7165        5184        8726        501         1591        1545        1                   11045/3182          
A     9218        62          9156        9302        935         8847        9904        629         84          62          1                   4630/2289           
A     5099        1163        3936        9035        4452        8131        4012        4986        3936        1163        1                   7067/1968           
A     8112        522         7590        8802        2192        5615        5899        1719        690         522         1                   2819/1265           
A     5047        23          5024        5204        3910        659         8586        1583        157         23          1                   10251/5024          
A     173         44          129         302         4382        4954        2851        2966        129         44          1                   475/129             
A     5005        388         4617        5518        5995        3336        8704        2720        513         388         1                   10523/4617          
A     7180        1090        6090        8398        729         2869        3976        7904        1218        1090        1                   7789/3045           
A     5148        2055        3093        8241        7697        7386        8677        3841        3093        2055        1                   4463/1031           
A     4850        956         3894        6148        3451        9550        6503        214         1298        956         1                   1833/649            
A     6273        1537        4736        8641        4745        5898        4793        1101        2368        1537        1                   7457/2368           
A     3953        687         3266        7219        4050        1092        9547        9694        3266        687         1                   5586/1633           
A     5340        720         4620        6110        8152        9085        4265        9390        770         720         1                   1145/462            
A     6220        78          6142        6386        1046        8277        1194        972         166         78          1                   6303/3071           
A     6838        1730        5108        9392        1826        2778        2623        6289        2554        1730        1                   8115/2554           
A     1993        61          1932        2085        4583        1264        347         4019        92          61          1                   2039/966            
A     3160        578         2582        5742        9517        2778        4163        6289        2582        578         1                   4451/1291           
A     3320        94          3226        4933        5955        1149        3010        8223        1613        94          1                   8253/3226           
A     4053        1091        2962        7015        4893        2841        6188        1695        2962        1091        1                   5534/1481           
A     2019        751         1268        3287        3894        7805        6188        443         1268        751         1                   2653/634            
A     2379        705         1674        3216        9114        3747        8465        8120        837         705         1                   1865/558            
A     1766        2           1764        1770        546         7013        8812        7959        4           2           1                   884/441             
A     5947        547         5400        7747        9421        3728        5329        1003        1800        547         1                   6847/2700           
A     6143        841         5302        8794        3097        6124        5329        5024        2651        841         1                   14937/5302          
A     4768        2246        2522        7290        8801        6268        1183        9418        2522        2246        1                   6029/1261           
A     6567        570         5997        8566        5963        3906        5053        6457        1999        570         1                   15133/5997          
A     3325        122         3203        6528        5496        567         717         6982        3203        122         1                   9853/3203           
A     6904        1910        4994        9401        2489        2018        7913        4742        2497        1910        1                   16305/4994          
A     4467        107         4360        8827        1725        9793        1292        4790        4360        107         1                   6647/2180           
A     9252        84          9168        9634        6524        3940        6849        5561        382         84          1                   9443/4584           
A     3505        337         3168        6673        7865        9722        6328        1190        3168        337         1                   5089/1584           
A     6520        208         6312        7309        7971        1789        4940        9887        789         208         1                   13829/6312          
A     8009        89          7920        8249        7728        3562        9766        9504        240         89          1                   739/360             
A     4642        137         4505        9147        5957        4847        7741        2314        4505        137         1                   13789/4505          
A     5115        373         4742        9857        146         3003        8513        6761        4742        373         1                   7486/2371           
A     3515        115         3400        6915        4926        7680        9837        9965        3400        115         1                   1043/340            
A     7490        770         6720        8610        8261        6959        9837        2243        1120        770         1                   115/48              
A     7382        626         6756        8508        5252        1201        1548        9561        1126        626         1                   7945/3378           
A     4867        912         3955        8822        4030        5280        5702        2236        3955        912         1                   13689/3955          
A     1652        398         1254        2906        581         1223        8345        6348        1254        398         1                   2279/627            
A     5302        874         4428        6778        8004        2977        7332        7504        1476        874         1                   3020/1107           
A     5347        2525        2822        8169        1628        6966        9554        7036        2822        2525        1                   6758/1411           
A     7029        246         6783        9290        2904        3909        7083        1421        2261        246         1                   16319/6783          
A     6260        140         6120        7025        3426        4875        8941        9071        765         140         1                   2657/1224           
A     7550        114         7436        9409        2158        8692        806         582         1859        114         1                   16959/7436          
A     5990        2137        3853        9843        1331        9907        6865        391         3853        2137        1                   15833/3853          
A     8424        464         7960        9419        5336        2727        3429        7367        995         464         1                   17843/7960          
A     5643        623         5020        6898        6218        9032        6467        3012        1255        623         1                   12541/5020          
A     3902        1080        2822        5313        8193        5621        7167        2876        1411        1080        1                   9215/2822           
A     3692        591         3101        6793        8120        5452        7847        2169        3101        591         1                   10485/3101          
A     5689        115         5574        7547        9331        1759        1189        1708        1858        115         1                   2206/929            
A     5151        1577        3574        8725        4574        1865        2992        4718        3574        1577        1                   6938/1787           
A     4653        414         4239        5124        9480        5413        8560        3110        471         414         1                   3259/1413           
A     4756        549         4207        8963        4807        7008        8587        1211        4207        549         1                   13719/4207          
A     8508        478         8030        9311        8191        7094        4044        6925        803         478         1                   17819/8030          
A     4294        225         4069        4607        8390        35          4044        3950        313         225         1                   8901/4069           
A     6094        172         5922        7081        2887        144         4044        5006        987         172         1                   13175/5922          
A     4087        656         3431        7518        405         4596        6745        7926        3431        656         1                   11605/3431          
A     2126        726         1400        3526        5764        1588        2071        9853        1400        726         1                   1413/350            
A     6524        1870        4654        8851        854         4457        333         4017        2327        1870        1                   15375/4654          
A     4512        902         3610        6317        3759        3035        4630        6104        1805        902         1                   10829/3610          
A     5433        99          5334        5814        9147        1962        9785        1422        381         99          1                   3749/1778           
A     7746        34          7712        8228        4623        9958        1138        3995        482         34          1                   7987/3856           
A     1684        346         1338        2353        4011        9570        1138        7922        669         346         1                   4037/1338           
A     5729        29          5700        8579        2853        7280        1702        1083        2850        29          1                   3577/1425           
A     5225        42          5183        5296        7202        3920        3979        1085        71          42          1                   10521/5183          
A     1093        10          1083        2176        2829        2851        4540        4108        1083        10          1                   3269/1083           
A     4683        33          4650        5458        9725        1872        2005        1359        775         33          1                   10141/4650          
A     4783        223         4560        5011        6655        1771        2283        8381        228         223         1                   4897/2280           
A     8227        587         7640        8991        1260        7340        147         1100        764         587         1                   8609/3820           
A     4874        1072        3802        6775        1028        1936        1273        6594        1901        1072        1                   11649/3802          
A     3886        763         3123        4927        9444        6775        4205        151         1041        763         1                   8813/3123           
A     4277        239         4038        8315        9258        9646        5394        1054        4038        239         1                   6296/2019           
A     9005        73          8932        9082        7896        6305        4886        5111        77          73          1                   18087/8932          
A     3361        593         2768        4053        317         2591        97          4781        692         593         1                   3707/1384           
A     4363        607         3756        5302        4719        5670        766         7082        939         607         1                   9665/3756           
A     7439        344         7095        9804        3341        2661        547         4290        2365        344         1                   401/165             
A     3717        353         3364        4558        8818        1436        2432        5508        841         353         1                   8275/3364           
A     3775        1149        2626        6401        6065        6775        6428        9816        2626        1149        1                   5088/1313           
A     4827        493         4334        6994        1126        9389        6556        1638        2167        493         1                   11821/4334          
A     4299        15          4284        4383        6005        2990        2927        5386        84          15          1                   1447/714            
A     5396        416         4980        6641        3655        3825        8477        960         1245        416         1                   12037/4980          
A     6005        20          5985        7202        2898        4164        8477        8495        1197        20          1                   13207/5985          
A     3669        225         3444        4161        592         832         6584        2711        492         225         1                   1305/574            
A     3968        308         3660        5798        9512        6537        6578        306         1830        308         1                   4883/1830           
A     7960        768         7192        9758        796         2792        3935        8816        1798        768         1                   8859/3596           
A     5994        225         5769        7917        8916        9656        3935        8421        1923        225         1                   4637/1923           
A     4257        257         4000        8257        4102        6526        3935        7564        4000        257         1                   6257/2000           
A     5515        34          5481        6298        8207        8004        8657        9412        783         34          1                   11813/5481          
A     2803        252         2551        5354        3685        9084        8208        6340        2551        252         1                   8157/2551           
A     2346        146         2200        2896        5983        3882        2822        1476        550         146         1                   2621/1100           
A     5037        656         4381        9418        5273        4491        7512        7215        4381        656         1                   14455/4381          
A     8434        704         7730        9207        9614        5988        6905        958         773         704         1                   17641/7730          
