Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     5867        1843        4024        9891        1826        4978        6338        3871        4024        1843        1                   7879/2012           
A     4300        1605        2695        6995        856         602         6338        8723        2695        1605        1                   2259/539            
A     8545        105         8440        8756        5585        7786        2253        2436        211         105         1                   17301/8440          
A     6681        531         6150        7706        4672        2583        6393        2942        1025        531         1                   14387/6150          
A     6043        2253        3790        9833        3781        7982        3259        2953        3790        2253        1                   7938/1895           
A     6455        515         5940        6995        8583        5677        1089        7122        540         515         1                   1345/594            
A     5048        28          5020        6052        7269        4187        8245        2549        1004        28          1                   555/251             
A     3181        241         2940        3671        9646        2752        8245        9811        490         241         1                   571/245             
A     3472        447         3025        4077        903         733         1985        3080        605         447         1                   7549/3025           
A     5735        855         4880        6711        6313        5980        1985        3854        976         855         1                   6223/2440           
A     5754        194         5560        6032        8220        6626        1985        6036        278         194         1                   5893/2780           
A     3093        219         2874        4051        7380        2495        67          4785        958         219         1                   3572/1437           
A     2912        124         2788        5700        6833        3382        9271        9509        2788        124         1                   2153/697            
A     3984        1003        2981        6965        8789        9005        7032        9890        2981        1003        1                   10949/2981          
A     9024        127         8897        9311        585         1413        6024        1261        287         127         1                   18335/8897          
A     7988        392         7596        9887        2652        3638        3915        8088        1899        392         1                   17875/7596          
A     1731        602         1129        2860        6948        4281        7535        462         1129        602         1                   4591/1129           
A     3910        296         3614        7524        4633        5481        7974        8132        3614        296         1                   5717/1807           
A     831         51          780         987         8029        5631        4880        1836        156         51          1                   303/130             
A     5222        38          5184        5286        7776        4069        7311        5750        64          38          1                   2627/1296           
A     3105        431         2674        4442        8765        4673        4683        1600        1337        431         1                   7547/2674           
A     7733        47          7686        8160        8881        2911        4683        6819        427         47          1                   15893/7686          
A     2824        439         2385        3619        9574        1690        8705        709         795         439         1                   6443/2385           
A     3783        623         3160        5363        415         7242        3090        7831        1580        623         1                   4573/1580           
A     6235        1003        5232        7979        9244        4938        3511        5761        1744        1003        1                   2369/872            
A     5521        511         5010        7191        6520        6738        6776        5086        1670        511         1                   6356/2505           
A     5808        726         5082        7502        888         9953        9523        7072        1694        726         1                   55/21               
A     5505        973         4532        7771        2778        5015        82          4173        2266        973         1                   3319/1133           
A     6196        1922        4274        8333        2952        8231        7768        1493        2137        1922        1                   14529/4274          
A     3139        335         2804        3840        7874        6446        575         1938        701         335         1                   6979/2804           
A     7213        559         6654        9431        8115        4155        7329        9111        2218        559         1                   2774/1109           
A     1068        36          1032        1197        7670        4625        1495        8982        129         36          1                   755/344             
A     6770        1092        5678        9609        5625        7263        6656        8415        2839        1092        1                   16379/5678          
A     2738        1219        1519        4257        853         7378        2385        4056        1519        1219        1                   6995/1519           
A     6682        2036        4646        9005        7804        2756        7743        3326        2323        2036        1                   15687/4646          
A     8656        292         8364        9353        6296        8387        9221        8251        697         292         1                   6003/2788           
A     5630        50          5580        6095        3151        2621        789         7601        465         50          1                   2345/1116           
A     2147        631         1516        2905        3441        4812        136         3169        758         631         1                   1263/379            
A     6293        93          6200        6913        8306        1610        8495        558         620         93          1                   213/100             
A     5343        819         4524        7605        1383        1173        6145        433         2262        819         1                   83/29               
A     7706        1574        6132        9750        7782        178         6145        5277        2044        1574        1                   4364/1533           
A     6101        1088        5013        7772        8281        9052        4443        2565        1671        1088        1                   13873/5013          
A     4472        924         3548        8020        1412        5568        4794        1243        3548        924         1                   3123/887            
A     2073        172         1901        3974        1452        3531        4779        4256        1901        172         1                   6047/1901           
A     1551        426         1125        2676        4781        8994        6036        1253        1125        426         1                   1409/375            
A     8289        681         7608        9240        5014        4061        9842        8192        951         681         1                   5843/2536           
A     4484        144         4340        8824        705         1398        9416        1315        4340        144         1                   3327/1085           
A     2262        198         2064        2606        8957        9846        2024        6355        344         198         1                   1217/516            
A     7201        617         6584        8847        4663        4435        4237        449         1646        617         1                   2006/823            
A     3122        624         2498        4371        8383        6321        4919        3926        1249        624         1                   7493/2498           
A     5358        2141        3217        8575        9415        4336        8904        7995        3217        2141        1                   13933/3217          
A     2878        347         2531        5409        2589        4437        8811        2822        2531        347         1                   8287/2531           
A     6482        467         6015        7685        7047        4759        8811        1983        1203        467         1                   14167/6015          
A     7272        454         6818        7759        1240        7586        1616        4164        487         454         1                   15031/6818          
A     5014        1132        3882        6955        62          1559        1682        4841        1941        1132        1                   11969/3882          
A     931         283         648         1579        7530        666         9081        1325        648         283         1                   1255/324            
A     6954        837         6117        8993        8113        1280        1492        435         2039        837         1                   15947/6117          
A     3003        855         2148        4077        1905        2953        4267        7770        1074        855         1                   590/179             
A     7034        200         6834        7235        9377        579         4267        9122        201         200         1                   14269/6834          
A     5024        99          4925        9949        6329        400         4896        7767        4925        99          1                   14973/4925          
A     6288        1976        4312        8444        9183        7973        9375        506         2156        1976        1                   3683/1078           
A     867         3           864         885         786         9854        9375        4527        18          3           1                   73/36               
A     1589        42          1547        1680        4184        9834        5411        4731        91          42          1                   467/221             
A     7240        8           7232        7353        3780        2114        7359        5263        113         8           1                   14593/7232          
A     5485        2253        3232        8717        6490        5636        7074        8771        3232        2253        1                   7101/1616           
A     5663        1181        4482        7157        8791        1511        9796        9449        1494        1181        1                   6410/2241           
A     6913        937         5976        8407        853         2487        7487        7304        1494        937         1                   1915/747            
A     7436        296         7140        8864        3218        7653        2594        7353        1428        296         1                   815/357             
A     7456        111         7345        8925        5446        6215        760         2791        1469        111         1                   16381/7345          
A     1429        151         1278        1855        4823        8434        2950        1831        426         151         1                   1642/639            
A     2384        76          2308        3538        6331        6704        6491        9649        1154        76          1                   2961/1154           
A     4281        1621        2660        6941        7600        7446        1503        8442        2660        1621        1                   5611/1330           
A     4410        700         3710        6265        665         534         9311        6296        1855        700         1                   305/106             
A     4930        526         4404        5664        5901        5063        5162        3064        734         526         1                   5297/2202           
A     4928        522         4406        9334        1583        2027        1689        9004        4406        522         1                   7131/2203           
A     2819        787         2032        4851        3279        8245        1689        4812        2032        787         1                   3835/1016           
A     3209        203         3006        3543        2226        4206        4592        1912        334         203         1                   3376/1503           
A     3593        305         3288        6881        8309        5845        2761        7965        3288        305         1                   5237/1644           
A     2008        73          1935        2653        1923        9901        8903        990         645         73          1                   4661/1935           
A     7771        315         7456        8703        5380        6432        7620        3696        932         315         1                   8237/3728           
A     8546        570         7976        9543        8203        3978        2185        576         997         570         1                   18089/7976          
A     7098        2208        4890        9543        9815        4724        9646        6805        2445        2208        1                   5547/1630           
A     4944        234         4710        5729        6488        7831        8696        974         785         234         1                   10673/4710          
A     2656        526         2130        3366        9551        5215        1179        430         710         526         1                   3011/1065           
A     1523        689         834         2357        2659        2666        5787        4712        834         689         1                   1940/417            
A     4161        3           4158        4392        2945        1538        2304        3337        231         3           1                   2851/1386           
A     1644        165         1479        2137        821         9484        7008        6483        493         165         1                   3781/1479           
A     1799        440         1359        3158        272         7267        7008        6744        1359        440         1                   4957/1359           
A     8786        874         7912        9775        7638        7853        2749        7339        989         874         1                   807/344             
A     3289        863         2426        5715        5117        8106        7060        1313        2426        863         1                   4502/1213           
A     1698        499         1199        2897        7205        7725        7060        3677        1199        499         1                   4595/1199           
A     3527        986         2541        6068        6260        727         7706        3124        2541        986         1                   9595/2541           
A     5887        211         5676        8725        2191        3807        3323        2170        2838        211         1                   3653/1419           
A     2148        98          2050        3173        860         6969        3892        6328        1025        98          1                   5321/2050           
A     3948        22          3926        4099        2516        8903        4071        3700        151         22          1                   619/302             
A     4899        2011        2888        7787        4647        9855        4623        8717        2888        2011        1                   6343/1444           
A     5661        1669        3992        7657        9949        6773        2313        461         1996        1669        1                   6659/1996           
A     5071        701         4370        7256        9794        7851        3216        3856        2185        701         1                   12327/4370          
A     5687        2110        3577        9264        8868        7392        9244        9430        3577        2110        1                   14951/3577          
A     4232        60          4172        8404        2899        969         6372        5415        4172        60          1                   3159/1043           
A     5001        133         4868        7435        3891        9390        3682        3640        2434        133         1                   3109/1217           
A     1620        678         942         2562        1335        1189        4490        3069        942         678         1                   697/157             
A     6478        991         5487        8307        4698        2083        4490        2353        1829        991         1                   14785/5487          
A     5563        2465        3098        8661        9963        5310        6444        6859        3098        2465        1                   7112/1549           
A     3852        12          3840        3872        119         9497        3312        8627        20          12          1                   1931/960            
A     1274        47          1227        1683        5246        519         3272        2715        409         47          1                   2957/1227           
A     6774        1168        5606        9577        1376        1347        5111        8693        2803        1168        1                   16351/5606          
A     7279        475         6804        7765        426         4487        3375        820         486         475         1                   3761/1701           
A     5194        920         4274        7331        6958        34          8765        215         2137        920         1                   12525/4274          
A     7300        205         7095        7945        1574        290         8765        779         645         205         1                   3049/1419           
A     5211        2386        2825        8036        6786        527         8916        3731        2825        2386        1                   13247/2825          
A     5167        2386        2781        7948        1192        1980        8869        2962        2781        2386        1                   13115/2781          
A     2588        764         1824        3500        5883        4968        927         4627        912         764         1                   761/228             
A     6951        891         6060        8971        8518        8874        1339        5571        2020        891         1                   7961/3030           
A     8086        1354        6732        9769        1164        1798        5713        8444        1683        1354        1                   17855/6732          
A     6303        36          6267        8392        9734        9161        2945        3037        2089        36          1                   14695/6267          
A     4073        667         3406        5776        2054        4865        1351        636         1703        667         1                   9849/3406           
A     4348        427         3921        8269        2797        3178        9162        3838        3921        427         1                   12617/3921          
A     4151        764         3387        7538        5111        9518        9162        4540        3387        764         1                   11689/3387          
A     4694        128         4566        9260        3829        674         9162        315         4566        128         1                   6977/2283           
A     4967        256         4711        9678        1062        3613        3359        8353        4711        256         1                   14645/4711          
A     2599        37          2562        5161        1610        2399        2610        7856        2562        37          1                   3880/1281           
A     5594        950         4644        6755        1897        4748        5847        321         1161        950         1                   12349/4644          
A     2776        454         2322        3937        7802        4008        6611        8733        1161        454         1                   6713/2322           
A     5583        2359        3224        8807        9040        5689        3060        4524        3224        2359        1                   7195/1612           
A     3342        248         3094        4889        3871        9219        2060        170         1547        248         1                   8231/3094           
A     5429        2390        3039        8468        9525        4130        9876        9240        3039        2390        1                   13897/3039          
A     4279        445         3834        4918        4168        8586        7740        5426        639         445         1                   9197/3834           
A     2587        193         2394        3385        1518        5511        6883        1333        798         193         1                   2986/1197           
A     5902        240         5662        8733        7887        4687        6883        3450        2831        240         1                   14635/5662          
A     6515        991         5524        9277        4368        6859        3328        217         2762        991         1                   3948/1381           
A     3444        334         3110        4999        725         7953        3328        5472        1555        334         1                   8443/3110           
A     3027        252         2775        3952        5701        7354        1459        3112        925         252         1                   6979/2775           
A     4734        2038        2696        7430        7631        7071        1459        861         2696        2038        1                   3041/674            
A     3244        437         2807        6051        5912        1665        9250        6307        2807        437         1                   9295/2807           
A     3834        16          3818        3917        1340        1855        347         6486        83          16          1                   337/166             
A     6359        1448        4911        7996        628         2933        9732        5208        1637        1448        1                   4785/1637           
A     6313        503         5810        6894        2121        7334        5184        6081        581         503         1                   13207/5810          
A     4717        9           4708        4931        8750        8153        9716        4013        214         9           1                   2412/1177           
A     1702        836         866         2568        7201        2680        8979        3077        866         836         1                   2135/433            
A     5450        275         5175        6485        3052        9476        8979        9585        1035        275         1                   2387/1035           
A     6146        1534        4612        8452        6913        2223        5791        4203        2306        1534        1                   7299/2306           
A     6576        705         5871        8533        3365        1368        3764        1496        1957        705         1                   15109/5871          
A     5024        2411        2613        7637        1596        5032        8745        2818        2613        2411        1                   12661/2613          
A     6276        1194        5082        7970        995         1761        1723        3988        1694        1194        1                   7123/2541           
A     8850        510         8340        9406        1233        8172        2039        3444        556         510         1                   4564/2085           
A     5996        32          5964        8978        1696        6505        4659        6582        2982        32          1                   7487/2982           
A     2450        749         1701        4151        7509        6620        4700        539         1701        749         1                   943/243             
A     9580        12          9568        9764        7702        5087        4700        6033        184         12          1                   93/46               
A     3814        637         3177        6991        6651        2153        7856        9543        3177        637         1                   10805/3177          
A     4397        551         3846        8243        3719        7919        9779        6459        3846        551         1                   6320/1923           
A     2341        551         1790        4131        7369        6340        1128        3794        1790        551         1                   3236/895            
A     6196        514         5682        8090        5571        4764        8816        4802        1894        514         1                   2381/947            
A     6170        1012        5158        8749        2559        2909        8816        6388        2579        1012        1                   14919/5158          
A     720         55          665         853         5494        4541        6471        8659        133         55          1                   1573/665            
A     4673        607         4066        6706        4410        8956        4013        3049        2033        607         1                   11379/4066          
A     6660        1380        5280        8420        518         3903        4013        2581        1760        1380        1                   377/132             
A     2525        133         2392        2824        3861        548         9457        7494        299         133         1                   5349/2392           
A     5439        1145        4294        9733        1375        4726        3756        472         4294        1145        1                   7586/2147           
A     6903        840         6063        8924        6727        2126        571         8121        2021        840         1                   15827/6063          
A     4977        1117        3860        8837        7418        5025        1702        7249        3860        1117        1                   6907/1930           
A     6679        1837        4842        9100        7444        5689        2354        5443        2421        1837        1                   15779/4842          
A     7716        30          7686        8814        9414        2237        965         3875        1098        30          1                   2755/1281           
A     1339        35          1304        1502        8193        6067        9094        5815        163         35          1                   2841/1304           
A     5655        1511        4144        9799        9686        5392        6156        8933        4144        1511        1                   7727/2072           
A     8247        191         8056        8671        9331        3199        3575        9857        424         191         1                   8459/4028           
A     5100        1002        4098        6466        2998        9650        8222        253         1366        1002        1                   5783/2049           
A     3812        490         3322        7134        7843        9485        4016        4270        3322        490         1                   5473/1661           
A     7470        130         7340        8938        1662        2752        5723        156         1468        130         1                   4102/1835           
A     4024        799         3225        5099        1252        8562        6250        8877        1075        799         1                   3041/1075           
A     3989        481         3508        7497        1653        9049        3610        2382        3508        481         1                   5743/1754           
A     4855        165         4690        7200        5318        245         1385        4470        2345        165         1                   2411/938            
A     3896        138         3758        7654        6093        8303        1623        9226        3758        138         1                   5775/1879           
A     3564        1218        2346        5910        6280        8238        7555        7850        2346        1218        1                   1579/391            
A     4851        975         3876        6789        7006        8248        7067        9795        1938        975         1                   970/323             
A     5563        1798        3765        9328        5237        8667        737         4391        3765        1798        1                   14891/3765          
A     4830        1288        3542        8372        5261        3137        7321        2016        3542        1288        1                   41/11               
A     3584        830         2754        4502        7182        8949        8400        3328        918         830         1                   4043/1377           
A     5262        1316        3946        7235        1880        5491        6436        8971        1973        1316        1                   12497/3946          
A     3949        680         3269        7218        8631        3680        5207        656         3269        680         1                   11167/3269          
A     3180        480         2700        5880        1716        2652        5207        7946        2700        480         1                   151/45              
A     9643        3           9640        9648        5996        8559        1795        1388        5           3           1                   19291/9640          
A     2820        21          2799        3131        6488        595         276         4432        311         21          1                   5951/2799           
A     1730        459         1271        3001        9462        448         812         8624        1271        459         1                   4731/1271           
A     6479        31          6448        6882        9307        8235        1000        7445        403         31          1                   431/208             
A     4246        1729        2517        6763        8416        4012        5990        1991        2517        1729        1                   11009/2517          
A     4747        177         4570        9317        4967        6080        4065        7238        4570        177         1                   7032/2285           
A     6241        595         5646        8123        8530        1007        4065        8080        1882        595         1                   2394/941            
A     2648        446         2202        4850        7989        2386        8838        3265        2202        446         1                   3749/1101           
A     3914        479         3435        5059        5780        144         5769        5006        1145        479         1                   2991/1145           
A     7788        528         7260        9240        6185        2459        8055        3273        1452        528         1                   129/55              
A     4460        80          4380        4606        2999        5781        8820        9864        146         80          1                   1511/730            
A     5070        549         4521        6577        2235        5283        7047        4763        1507        549         1                   11647/4521          
A     2488        852         1636        4124        3836        5551        9845        3960        1636        852         1                   1653/409            
A     3712        700         3012        4716        7582        5903        1258        3928        1004        700         1                   2107/753            
A     4150        1403        2747        6897        4115        8186        8275        7148        2747        1403        1                   11047/2747          
A     8724        320         8404        9488        8455        3527        7502        1951        764         320         1                   4553/2101           
A     3895        427         3468        4473        1862        6110        937         9630        578         427         1                   2092/867            
A     5170        999         4171        9341        9203        6602        7203        2934        4171        999         1                   14511/4171          
A     6216        1047        5169        7939        173         5980        4954        6113        1723        1047        1                   14155/5169          
A     9447        9           9438        9525        8169        1630        1868        959         78          9           1                   3162/1573           
A     5442        1922        3520        8962        8612        1619        1868        7803        3520        1922        1                   3601/880            
A     2664        464         2200        4864        5427        2528        3886        9159        2200        464         1                   941/275             
A     1703        80          1623        3326        5691        9859        7351        1268        1623        80          1                   5029/1623           
A     8000        538         7462        9066        5531        8154        5978        5253        1066        538         1                   1219/533            
A     6463        70          6393        8594        1651        6344        5978        7836        2131        70          1                   5019/2131           
A     944         90          854         1371        3981        451         4626        2734        427         90          1                   2315/854            
A     6005        2391        3614        9619        4496        8557        1431        7110        3614        2391        1                   7812/1807           
A     5338        790         4548        6854        3611        1589        305         7806        1516        790         1                   1016/379            
A     1128        8           1120        1288        7714        4848        305         8078        160         8           1                   151/70              
A     4534        999         3535        8069        2883        5192        2802        4346        3535        999         1                   12603/3535          
A     7585        229         7356        8811        7840        8782        9003        9831        1226        229         1                   4099/1839           
A     8072        222         7850        8857        3203        6357        9003        722         785         222         1                   16929/7850          
A     4481        1946        2535        7016        8342        7497        1761        3912        2535        1946        1                   11497/2535          
A     4710        34          4676        4877        9397        4905        192         6155        167         34          1                   9587/4676           
A     7846        139         7707        8213        5720        2826        192         5163        367         139         1                   5353/2569           
A     6899        799         6100        9949        1564        2103        8220        4659        3050        799         1                   4212/1525           
A     7623        1233        6390        9753        3603        9256        1725        324         2130        1233        1                   2896/1065           
A     5821        2517        3304        9125        4956        7823        378         1177        3304        2517        1                   7473/1652           
A     6642        1666        4976        9130        1850        5177        4597        5938        2488        1666        1                   3943/1244           
A     5289        499         4790        6247        9657        12          6157        1188        958         499         1                   5768/2395           
A     2305        97          2208        2673        1584        6854        919         9772        368         97          1                   2489/1104           
A     5216        2086        3130        8346        6183        5408        6715        6537        3130        2086        1                   6781/1565           
A     2617        506         2111        4728        2615        5780        6914        6049        2111        506         1                   7345/2111           
A     6264        219         6045        8279        6802        665         6914        6273        2015        219         1                   14543/6045          
A     6776        2258        4518        9035        6105        7340        6329        8867        2259        2258        1                   15811/4518          
A     9662        107         9555        9809        7652        6484        3255        1791        147         107         1                   19471/9555          
A     2198        54          2144        4342        9424        3865        4254        5066        2144        54          1                   1635/536            
A     4863        1086        3777        8640        839         1816        3176        7925        3777        1086        1                   4501/1259           
A     3369        519         2850        4319        462         6503        6655        3043        950         519         1                   3844/1425           
A     5241        54          5187        5298        1904        6630        5048        869         57          54          1                   3513/1729           
A     3951        1863        2088        6039        136         1730        4612        1113        2088        1863        1                   555/116             
A     5103        153         4950        5378        335         9269        7062        3898        275         153         1                   10481/4950          
A     7246        71          7175        8681        5202        245         782         5497        1435        71          1                   15927/7175          
A     2997        252         2745        3302        104         7507        1325        7286        305         252         1                   6299/2745           
A     1316        154         1162        2478        5768        3605        3274        9459        1162        154         1                   271/83              
A     4857        109         4748        9605        7960        6769        7387        1018        4748        109         1                   7231/2374           
A     8134        1324        6810        9496        9668        2735        6256        2829        1362        1324        1                   1763/681            
A     6565        843         5722        9426        9120        4637        1840        2023        2861        843         1                   15991/5722          
A     4614        1370        3244        7858        6388        7244        6014        4784        3244        1370        1                   3118/811            
A     7680        414         7266        8891        7218        2571        6014        8774        1211        414         1                   16571/7266          
A     1862        257         1605        2183        2815        3067        9126        9698        321         257         1                   809/321             
A     6075        2867        3208        9283        3039        5795        2834        5888        3208        2867        1                   7679/1604           
A     2116        719         1397        3513        6813        7580        5808        774         1397        719         1                   5629/1397           
A     2163        127         2036        2672        1914        8427        2330        3463        509         127         1                   4835/2036           
A     3565        1696        1869        5434        2352        7842        5613        1967        1869        1696        1                   8999/1869           
A     8294        734         7560        9134        4403        5118        5613        2454        840         734         1                   4357/1890           
A     1444        18          1426        1467        526         7677        6198        3335        23          18          1                   2911/1426           
A     1987        10          1977        2646        1803        2771        9814        6512        659         10          1                   4633/1977           
A     1661        483         1178        2250        2204        607         9472        6363        589         483         1                   3911/1178           
A     4489        439         4050        6514        212         4262        6924        9734        2025        439         1                   11003/4050          
A     6568        222         6346        6902        8236        5967        6022        7704        334         222         1                   6735/3173           
A     4148        126         4022        6159        9766        5176        2484        8330        2011        126         1                   10307/4022          
A     4519        1733        2786        7305        4001        2199        9374        8966        2786        1733        1                   5912/1393           
A     5440        700         4740        6625        9449        1007        2756        8080        1185        700         1                   2413/948            
A     4378        350         4028        6392        3098        5851        5788        6885        2014        350         1                   5385/2014           
A     2313        1103        1210        3523        9737        9475        3975        3852        1210        1103        1                   2918/605            
A     1647        65          1582        1873        8882        5363        487         2618        226         65          1                   1760/791            
A     4620        244         4376        8996        2993        2071        5591        7989        4376        244         1                   1702/547            
A     4304        184         4120        4819        8853        3995        4177        9770        515         184         1                   9123/4120           
A     2478        144         2334        3645        1631        5551        6430        3960        1167        144         1                   2041/778            
A     1394        158         1236        1806        1026        6763        5183        9190        412         158         1                   800/309             
A     5095        229         4866        9961        5324        9484        3933        3484        4866        229         1                   7528/2433           
A     2443        315         2128        3507        9640        1178        2163        822         1064        315         1                   425/152             
A     3299        83          3216        3701        4824        1664        2163        4155        402         83          1                   875/402             
A     5445        1071        4374        9819        1278        3447        6449        5967        4374        1071        1                   848/243             
A     8683        251         8432        9179        5429        8030        6449        1768        496         251         1                   8931/4216           
A     1214        395         819         2033        6925        3456        2581        7290        819         395         1                   3247/819            
