Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     5890        434         5456        6386        2281        2157        2090        2469        496         434         1                   9/4                 
A     2576        1268        1308        3884        1046        99          2087        8901        1308        1268        1                   1615/327            
A     4091        47          4044        6113        4926        9254        5890        4506        2022        47          1                   2551/1011           
A     5345        1431        3914        7302        5780        4026        2484        9462        1957        1431        1                   12647/3914          
A     6256        170         6086        6614        82          5915        8271        7295        358         170         1                   6435/3043           
A     6700        682         6018        8706        5799        414         7711        7609        2006        682         1                   7703/3009           
A     3459        1658        1801        5260        5234        7919        3768        3508        1801        1658        1                   8719/1801           
A     4039        292         3747        5288        8971        435         5835        1841        1249        292         1                   3109/1249           
A     4997        775         4222        7108        3038        2791        5835        1119        2111        775         1                   12105/4222          
A     5156        600         4556        7434        108         1730        4297        1113        2278        600         1                   6295/2278           
A     3655        302         3353        7008        5137        2091        4168        3768        3353        302         1                   10663/3353          
A     5181        526         4655        5846        9062        7020        4430        8788        665         526         1                   11027/4655          
A     3682        177         3505        7187        7664        7246        1133        8595        3505        177         1                   10869/3505          
A     5828        1382        4446        7310        8487        7605        8190        7178        1482        1382        1                   6569/2223           
A     6789        69          6720        6981        1907        819         8190        899         192         69          1                   459/224             
A     4746        84          4662        5079        959         5285        5284        6475        333         84          1                   3275/1554           
A     5842        130         5712        6556        4138        7690        9314        2664        714         130         1                   6199/2856           
A     2864        680         2184        3592        1887        266         9098        4490        728         680         1                   269/91              
A     7628        904         6724        9309        3015        7699        2803        6721        1681        904         1                   16937/6724          
A     6495        30          6465        6926        2317        9742        7327        2267        431         30          1                   13421/6465          
A     3046        474         2572        5618        624         8219        8029        2205        2572        474         1                   2166/643            
A     5164        1329        3835        8999        9856        8988        8029        7800        3835        1329        1                   14163/3835          
A     6717        2219        4498        8966        6757        9337        572         8715        2249        2219        1                   15683/4498          
A     3262        741         2521        5783        1448        6550        572         9231        2521        741         1                   9045/2521           
A     5245        2282        2963        8208        2901        1116        3432        1272        2963        2282        1                   13453/2963          
A     7149        9           7140        7161        285         5166        5608        3777        12          9           1                   477/238             
A     1370        148         1222        2592        188         4043        1595        4030        1222        148         1                   1981/611            
A     6881        161         6720        7049        4483        1589        8419        7806        168         161         1                   199/96              
A     3770        742         3028        5284        5301        5369        9919        3738        1514        742         1                   4527/1514           
A     4106        597         3509        7615        1510        9543        9794        2040        3509        597         1                   11721/3509          
A     6647        1835        4812        9053        2509        2836        4118        5451        2406        1835        1                   3925/1203           
A     7551        906         6645        9766        5139        2851        8999        4108        2215        906         1                   17317/6645          
A     5790        1862        3928        7754        3747        4681        9075        8438        1964        1862        1                   1693/491            
A     4923        2094        2829        7752        1836        4434        4004        164         2829        2094        1                   4225/943            
A     6029        987         5042        8550        9224        7286        8675        8423        2521        987         1                   14579/5042          
A     3102        581         2521        5623        1062        3093        8675        9808        2521        581         1                   8725/2521           
A     4265        31          4234        4338        8211        5980        1852        6113        73          31          1                   8603/4234           
A     2920        894         2026        3933        4593        4916        5330        9199        1013        894         1                   6853/2026           
A     4969        1461        3508        8477        6634        6992        9379        5158        3508        1461        1                   6723/1754           
A     6778        66          6712        8456        843         6300        4471        8300        1678        66          1                   7617/3356           
A     4575        635         3940        5363        2829        8387        8550        1716        788         635         1                   4969/1970           
A     5940        2174        3766        9706        7502        8560        3856        4273        3766        2174        1                   7823/1883           
A     7850        115         7735        8305        5264        7456        1620        7640        455         115         1                   3231/1547           
A     3064        124         2940        6004        9220        6690        6042        5457        2940        124         1                   2267/735            
A     7606        351         7255        9057        3491        34          715         4828        1451        351         1                   16663/7255          
A     4928        152         4776        5724        7500        7480        9192        1919        796         152         1                   2663/1194           
A     1176        232         944         1412        3353        8713        9192        3041        236         232         1                   647/236             
A     3276        770         2506        5782        9729        562         5450        6446        2506        770         1                   647/179             
A     3380        14          3366        3482        7785        2867        7350        3435        102         14          1                   3431/1683           
A     3621        42          3579        4814        4284        7032        9194        9283        1193        42          1                   8435/3579           
A     3729        678         3051        4746        8891        644         6957        92          1017        678         1                   25/9                
A     2024        534         1490        3514        2477        4154        6957        9424        1490        534         1                   2769/745            
A     6067        109         5958        6729        10          3663        4669        3001        662         109         1                   6398/2979           
A     4433        1500        2933        7366        2777        218         265         2093        2933        1500        1                   11799/2933          
A     5833        649         5184        7129        2302        1315        8966        5919        1296        649         1                   6481/2592           
A     2700        42          2658        5358        1532        2775        5716        3292        2658        42          1                   1343/443            
A     6319        1099        5220        7624        3185        4299        2341        8193        1305        1099        1                   13943/5220          
A     8782        362         8420        9624        2745        8293        6661        6387        842         362         1                   9203/4210           
A     1903        666         1237        3140        2794        8106        7585        1313        1237        666         1                   5043/1237           
A     2329        724         1605        3934        5672        3357        8126        9693        1605        724         1                   6263/1605           
A     4534        326         4208        6638        8308        2297        7351        6284        2104        326         1                   2793/1052           
A     8528        2           8526        8626        4930        3099        7351        2515        98          2           1                   2859/1421           
A     6829        160         6669        7000        2143        9161        4729        6930        171         160         1                   13829/6669          
A     2372        280         2092        4464        5907        5331        6065        1031        2092        280         1                   1709/523            
A     3012        151         2861        5873        201         9302        6894        4414        2861        151         1                   8885/2861           
A     3904        991         2913        6817        432         408         7451        4409        2913        991         1                   10721/2913          
A     6468        2981        3487        9955        1952        7945        2015        8932        3487        2981        1                   1493/317            
A     2229        5           2224        3341        4333        263         2015        4520        1112        5           1                   2785/1112           
A     8094        174         7920        8314        3197        1047        2015        4611        220         174         1                   2051/990            
A     3892        172         3720        5132        5332        2603        6860        9324        1240        172         1                   376/155             
A     7531        7           7524        7759        4061        2012        6860        3009        228         7           1                   695/342             
A     4148        24          4124        6210        3680        6854        6068        9772        2062        24          1                   5179/2062           
A     5362        1178        4184        9546        8002        6934        4254        603         4184        1178        1                   3727/1046           
A     2844        1406        1438        4282        218         9438        4715        7596        1438        1406        1                   3563/719            
A     8376        224         8152        9395        3002        7490        8155        2364        1019        224         1                   17771/8152          
A     4512        168         4344        5236        1905        6841        2765        9920        724         168         1                   2437/1086           
A     6942        986         5956        9920        4280        3542        5141        7550        2978        986         1                   8431/2978           
A     6188        218         5970        6586        8664        997         5141        1392        398         218         1                   2129/995            
A     3236        827         2409        5645        2541        1936        8679        6594        2409        827         1                   8881/2409           
A     6792        844         5948        8279        3769        383         882         4792        1487        844         1                   15071/5948          
A     1086        22          1064        1219        8392        1942        2931        9119        133         22          1                   2305/1064           
A     4394        1758        2636        7030        7918        7546        5432        7354        2636        1758        1                   2856/659            
A     1732        713         1019        2751        8369        2200        3418        6954        1019        713         1                   4483/1019           
A     4975        790         4185        5812        3981        29          3418        2957        837         790         1                   10787/4185          
A     3717        705         3012        5223        5709        2693        487         3724        1506        705         1                   745/251             
A     6906        27          6879        9199        6356        6655        4100        4477        2293        27          1                   16105/6879          
A     5112        2004        3108        8220        3157        1799        4553        4891        3108        2004        1                   1111/259            
A     1941        141         1800        2091        6283        9309        941         2930        150         141         1                   56/25               
A     8450        242         8208        8906        3778        9447        941         438         456         242         1                   4339/2052           
A     6409        1317        5092        8955        3368        6380        6847        6431        2546        1317        1                   3841/1273           
A     2897        1063        1834        4731        6032        6364        4671        1175        1834        1063        1                   3814/917            
A     6339        1017        5322        9000        7671        3712        463         8712        2661        1017        1                   5113/1774           
A     3768        592         3176        4562        6284        6196        7385        2246        794         592         1                   4165/1588           
A     5021        1750        3271        8292        4965        6825        3182        7448        3271        1750        1                   13313/3271          
A     7820        400         7420        8880        7168        9857        1437        3048        1060        400         1                   835/371             
A     4853        375         4478        7092        3189        5628        5482        1866        2239        375         1                   11945/4478          
A     3368        41          3327        6695        6560        8593        8535        1059        3327        41          1                   10063/3327          
A     3435        911         2524        5959        5414        4679        9762        6832        2524        911         1                   4697/1262           
A     6775        955         5820        7745        6234        4099        5548        1284        970         955         1                   242/97              
A     2291        159         2132        3357        3781        5621        5125        2876        1066        159         1                   1412/533            
A     1394        456         938         2332        5971        4080        2018        6884        938         456         1                   1863/469            
A     1436        22          1414        2143        6482        2499        4786        5351        707         22          1                   3579/1414           
A     707         352         355         1062        4604        6655        9302        4477        355         352         1                   1769/355            
A     7248        423         6825        9523        6293        228         9849        7056        2275        423         1                   16771/6825          
A     1883        811         1072        2955        4347        4513        6550        8713        1072        811         1                   2419/536            
A     1957        808         1149        3106        2259        447         4551        9910        1149        808         1                   5063/1149           
A     2514        269         2245        2963        8552        4675        3924        7586        449         269         1                   5477/2245           
A     2963        580         2383        5346        1533        4041        8925        8459        2383        580         1                   8309/2383           
A     5881        1818        4063        9944        2040        2780        7609        5600        4063        1818        1                   15825/4063          
A     4555        923         3632        8187        3559        554         4886        2994        3632        923         1                   6371/1816           
A     7727        1207        6520        9031        6184        103         2363        5053        1304        1207        1                   8379/3260           
A     4084        373         3711        7795        446         6610        3114        783         3711        373         1                   11879/3711          
A     6818        108         6710        6928        8822        8603        3114        7782        110         108         1                   6873/3355           
A     5974        1974        4000        7974        7042        1776        7685        3567        2000        1974        1                   3487/1000           
A     3425        112         3313        6738        2358        434         8669        6501        3313        112         1                   10163/3313          
A     5445        1249        4196        9641        787         5496        7820        7499        4196        1249        1                   7543/2098           
A     7511        635         6876        8275        2730        2869        8846        2063        764         635         1                   877/382             
A     3212        347         2865        4167        9395        3983        3131        1829        955         347         1                   7379/2865           
A     5801        1022        4779        7394        9775        3180        9633        5082        1593        1022        1                   13195/4779          
A     9517        93          9424        9765        6739        8380        9633        4826        248         93          1                   311/152             
A     5812        1126        4686        7374        2638        766         276         144         1562        1126        1                   6593/2343           
A     5060        246         4814        7467        8129        4589        4424        9045        2407        246         1                   12527/4814          
A     2215        366         1849        4064        7771        1505        8251        1661        1849        366         1                   6279/1849           
A     4680        1889        2791        7471        7426        2378        9784        3655        2791        1889        1                   12151/2791          
A     7975        1055        6920        9705        6070        8499        480         9335        1730        1055        1                   442/173             
A     2859        16          2843        5702        4721        7800        2351        9891        2843        16          1                   8561/2843           
A     2032        773         1259        3291        7390        5661        1438        6772        1259        773         1                   5323/1259           
A     8104        460         7644        9378        5873        8801        1385        8847        1274        460         1                   8741/3822           
A     5059        2267        2792        7851        6893        8139        4334        8063        2792        2267        1                   6455/1396           
A     4008        564         3444        7452        1466        8218        6932        5453        3444        564         1                   955/287             
A     5071        547         4524        7333        9135        1273        6158        7822        2262        547         1                   3101/1131           
A     7248        981         6267        9337        7776        669         7182        3657        2089        981         1                   16585/6267          
A     4752        724         4028        8780        7196        2583        4897        2942        4028        724         1                   3383/1007           
A     2823        117         2706        3725        9149        32          7491        7006        902         117         1                   3274/1353           
A     3968        162         3806        5871        6911        4176        5504        4429        1903        162         1                   9839/3806           
A     6838        286         6552        7202        5849        6843        5302        5741        364         286         1                   15/7                
A     3599        346         3253        6852        6400        1004        5302        8662        3253        346         1                   10451/3253          
A     4264        43          4221        4327        2757        6733        7299        6482        63          43          1                   8591/4221           
A     3596        1372        2224        5820        6458        8156        6712        491         2224        1372        1                   1177/278            
A     6093        9           6084        6106        3611        2323        8156        1830        13          9           1                   12199/6084          
A     1739        21          1718        3457        5067        7263        3677        1552        1718        21          1                   2598/859            
A     9083        383         8700        9663        1449        894         1473        1431        580         383         1                   9373/4350           
A     4829        551         4278        6255        1057        3674        285         3348        1426        551         1                   5542/2139           
A     5125        250         4875        5450        2273        8803        1850        8542        325         250         1                   141/65              
A     4400        1296        3104        7504        974         8890        1758        9866        3104        1296        1                   372/97              
A     4589        2268        2321        6910        4536        2880        673         4984        2321        2268        1                   11499/2321          
A     4696        812         3884        6638        6011        3581        9927        6369        1942        812         1                   5667/1942           
A     2903        11          2892        4349        262         3098        871         9929        1446        11          1                   1813/723            
A     3933        518         3415        7348        3636        320         4961        2692        3415        518         1                   11281/3415          
A     5814        308         5506        8567        4425        5856        4169        8280        2753        308         1                   14381/5506          
A     4190        740         3450        5915        1810        196         9852        1322        1725        740         1                   2021/690            
A     5088        1636        3452        6814        3009        466         2690        9368        1726        1636        1                   5951/1726           
A     4312        346         3966        8278        8164        9487        2690        9906        3966        346         1                   6295/1983           
A     3848        440         3408        4700        3348        442         2968        1441        852         440         1                   2137/852            
A     4504        88          4416        4688        6700        3327        6161        9128        184         88          1                   383/184             
A     3244        192         3052        3462        2600        55          6339        7759        218         192         1                   479/218             
A     6350        406         5944        9322        1953        4210        3565        286         2972        406         1                   1959/743            
A     5768        656         5112        8324        8034        1986        5889        1397        2556        656         1                   3523/1278           
A     5793        384         5409        6394        3353        5192        7434        4346        601         384         1                   12187/5409          
A     6617        2           6615        6662        8252        2530        5312        2592        45          2           1                   271/135             
A     2875        255         2620        4185        687         746         4310        2046        1310        255         1                   353/131             
A     7679        223         7456        8611        8010        8944        7601        499         932         223         1                   8145/3728           
A     4341        718         3623        7964        756         8290        3138        2084        3623        718         1                   12305/3623          
A     7854        834         7020        9024        5527        2584        1391        7502        1170        834         1                   2813/1170           
A     7439        103         7336        8487        5134        6977        7134        5663        1048        103         1                   7963/3668           
A     7701        437         7264        9517        5438        5920        1895        4661        1816        437         1                   8609/3632           
A     7219        403         6816        8355        1897        1092        4757        9694        1136        403         1                   7787/3408           
A     2650        1282        1368        4018        957         7305        9582        3834        1368        1282        1                   1667/342            
A     6539        309         6230        9654        9501        2717        9640        7635        3115        309         1                   16193/6230          
A     1482        136         1346        2828        7719        5266        9028        9896        1346        136         1                   2155/673            
A     5558        200         5358        8237        997         878         9590        3989        2679        200         1                   13795/5358          
A     1791        390         1401        3192        7606        3874        3405        8979        1401        390         1                   1661/467            
A     3725        799         2926        5188        6247        3546        1108        6690        1463        799         1                   8913/2926           
A     3602        1016        2586        4895        5257        2168        7889        8841        1293        1016        1                   8497/2586           
A     4784        768         4016        5788        3703        9476        8765        9585        1004        768         1                   2643/1004           
A     4561        544         4017        5900        4592        4542        4832        8960        1339        544         1                   3487/1339           
A     6164        278         5886        9107        1448        908         4832        3786        2943        278         1                   15271/5886          
A     6078        778         5300        7403        3173        1708        9670        2887        1325        778         1                   13481/5300          
A     4331        1116        3215        7546        8210        2140        316         9314        3215        1116        1                   11877/3215          
A     3888        1691        2197        6085        7466        6346        1106        4666        2197        1691        1                   9973/2197           
A     1687        127         1560        3247        7353        483         4131        3199        1560        127         1                   2467/780            
A     5471        161         5310        6356        9475        4768        7535        1438        885         161         1                   11827/5310          
A     4146        318         3828        4494        7427        320         69          7275        348         318         1                   720/319             
A     5137        97          5040        5389        8625        3910        1396        4315        252         97          1                   5263/2520           
A     6578        1148        5430        8388        8328        3376        7256        4773        1810        1148        1                   7483/2715           
A     5251        257         4994        7748        5652        8346        1670        9207        2497        257         1                   12999/4994          
A     5151        999         4152        6535        9738        2757        3687        6089        1384        999         1                   5843/2076           
A     8299        15          8284        8517        1367        7939        5009        1327        218         15          1                   4204/2071           
A     8583        621         7962        9910        9067        4751        4234        697         1327        621         1                   18493/7962          
A     3287        686         2601        5888        5084        9           4234        106         2601        686         1                   9175/2601           
A     6286        230         6056        9314        9086        7377        2890        8315        3028        230         1                   1950/757            
A     3509        1081        2428        4723        5758        1145        2022        1906        1214        1081        1                   2058/607            
A     3716        906         2810        5121        237         6456        7378        9340        1405        906         1                   8837/2810           
A     3079        444         2635        3606        389         5723        7378        6791        527         444         1                   1337/527            
A     6532        526         6006        8534        6456        4815        3443        7358        2002        526         1                   2511/1001           
A     4813        247         4566        6335        3122        8874        8045        5571        1522        247         1                   1858/761            
A     4843        1167        3676        6681        8632        3937        12          9227        1838        1167        1                   2881/919            
A     2901        150         2751        3818        2605        2894        4979        6734        917         150         1                   6719/2751           
A     9398        82          9316        9535        6881        4089        7173        9883        137         82          1                   18933/9316          
A     3046        46          3000        3646        8169        896         6350        6009        600         46          1                   1673/750            
A     3151        1151        2000        5151        5439        3206        9448        5637        2000        1151        1                   4151/1000           
A     6230        794         5436        7589        6803        3699        3623        3761        1359        794         1                   13819/5436          
A     6319        171         6148        9393        7788        9519        2791        6454        3074        171         1                   3928/1537           
A     8119        7           8112        8197        6601        5899        8998        9206        78          7           1                   4079/2028           
A     7720        76          7644        7798        1214        2765        4691        2890        78          76          1                   7759/3822           
A     6078        468         5610        6588        2219        2680        8953        3077        510         468         1                   2111/935            
A     2093        567         1526        3619        5868        7785        5329        4632        1526        567         1                   408/109             
A     4167        547         3620        5977        6534        8502        803         5609        1810        547         1                   2536/905            
A     6204        364         5840        9124        8841        8401        2327        8515        2920        364         1                   958/365             
A     2651        80          2571        3508        7271        605         9463        207         857         80          1                   2053/857            
A     3598        684         2914        5055        7547        6773        1993        461         1457        684         1                   8653/2914           
A     2998        486         2512        5510        85          2410        828         3758        2512        486         1                   2127/628            
A     2273        19          2254        4527        8265        9490        828         7607        2254        19          1                   3400/1127           
A     4727        401         4326        9053        616         6956        828         7395        4326        401         1                   6890/2163           
A     7315        1393        5922        9289        5037        5390        9765        7478        1974        1393        1                   1186/423            
A     5369        996         4373        9742        1567        267         447         6393        4373        996         1                   15111/4373          
A     6296        341         5955        6693        5272        2597        8613        7118        397         341         1                   12989/5955          
A     7601        314         7287        8642        6506        2094        1413        429         1041        314         1                   16243/7287          
A     2208        155         2053        4261        8502        6991        3800        6191        2053        155         1                   6469/2053           
A     2886        694         2192        5078        1098        8374        3554        9659        2192        694         1                   1991/548            
A     4177        1454        2723        6900        8103        916         2585        6127        2723        1454        1                   11077/2723          
A     2770        380         2390        5160        8136        9115        2585        1328        2390        380         1                   793/239             
A     6931        1459        5472        9667        6045        4056        6590        607         2736        1459        1                   8299/2736           
A     7527        387         7140        9312        5408        6784        4824        2748        1785        387         1                   5613/2380           
A     2813        514         2299        5112        6752        9767        212         9167        2299        514         1                   7925/2299           
A     5628        636         4992        8124        8007        3108        1325        3600        2496        636         1                   573/208             
A     7263        621         6642        8001        3644        8298        3129        6261        738         621         1                   848/369             
A     8300        85          8215        8455        6948        9502        3129        5860        155         85          1                   3351/1643           
A     7516        486         7030        8219        5640        8560        1144        5694        703         486         1                   3147/1406           
A     6505        1947        4558        8784        6001        1189        2864        6898        2279        1947        1                   15289/4558          
A     5621        1043        4578        7910        7843        9128        9505        9089        2289        1043        1                   1933/654            
A     1971        461         1510        2726        8734        1760        8759        8261        755         461         1                   4697/1510           
A     8248        616         7632        8884        7675        1005        3974        5392        636         616         1                   4283/1908           
A     7054        102         6952        7923        393         781         3486        8826        869         102         1                   14977/6952          
A     6105        285         5820        8045        9561        1134        5096        1595        1940        285         1                   1415/582            
A     4955        1237        3718        6814        7834        4235        7494        2233        1859        1237        1                   11769/3718          
A     3111        416         2695        3650        2734        5302        7494        9763        539         416         1                   6761/2695           
A     8949        357         8592        9307        9742        8641        8692        4251        358         357         1                   1141/537            
A     2686        12          2674        3068        9273        2236        5317        1867        382         12          1                   411/191             
A     4484        1825        2659        7143        398         8257        3333        4938        2659        1825        1                   11627/2659          
A     3533        53          3480        3968        2383        1934        2337        1970        435         53          1                   7501/3480           
A     4489        364         4125        5314        4789        2663        484         8889        825         364         1                   9803/4125           
A     6098        2862        3236        9334        387         771         3556        4875        3236        2862        1                   3858/809            
A     7012        565         6447        9161        6984        448         7942        1343        2149        565         1                   5391/2149           
A     4567        1994        2573        7140        294         2872        7942        5431        2573        1994        1                   11707/2573          
A     6626        1754        4872        9062        4800        2938        8480        6101        2436        1754        1                   1961/609            
A     4394        487         3907        8301        262         3037        8480        1942        3907        487         1                   12695/3907          
A     3778        668         3110        6888        5099        3684        2010        3587        3110        668         1                   5333/1555           
A     397         5           392         453         4542        981         8934        1727        56          5           1                   425/196             
A     7179        219         6960        7643        3635        9067        5955        5643        464         219         1                   7411/3480           
A     8634        234         8400        9034        2222        336         7308        4082        400         234         1                   631/300             
A     2745        45          2700        2970        1739        8874        1090        5571        225         45          1                   127/60              
A     4210        684         3526        7736        8427        3930        1090        4996        3526        684         1                   5973/1763           
A     5239        2511        2728        7967        6728        9943        1090        70          2728        2511        1                   213/44              
A     7442        488         6954        9760        5260        3640        4388        182         2318        488         1                   47/19               
A     1463        7           1456        1477        1056        4126        2609        9278        14          7           1                   105/52              
A     5357        2402        2955        8312        8547        4739        7971        8744        2955        2402        1                   13669/2955          
A     7854        104         7750        8164        9063        8238        7607        7850        310         104         1                   8009/3875           
A     4481        647         3834        5759        6930        451         4371        7233        1278        647         1                   5120/1917           
A     7535        254         7281        8344        9121        8025        9814        8011        809         254         1                   5293/2427           
A     3893        65          3828        4025        8789        1748        607         313         132         65          1                   3959/1914           
A     1242        496         746         1988        7947        1499        5010        6651        746         496         1                   1615/373            
A     4206        11          4195        8401        843         6028        3943        8028        4195        11          1                   12607/4195          
A     4300        67          4233        4549        9650        9764        3943        6351        249         67          1                   8849/4233           
A     3946        94          3852        5872        8181        778         3698        3672        1926        94          1                   4909/1926           
A     5032        34          4998        5083        5506        8279        8838        8689        51          34          1                   85/42               
A     5082        156         4926        5903        9622        9921        5412        3553        821         156         1                   10985/4926          
A     1941        602         1339        3280        8887        2581        2424        3008        1339        602         1                   5221/1339           
